image_name,emotion,age
10189_JoanLeslie_84_f.jpg,happy,84
1018_StephenHawking_66_m.jpg,happy,66
10190_JoanLeslie_87_f.jpg,fear,87
10191_JulieAdams_24_f.jpg,happy,24
10192_JulieAdams_25_f.jpg,sad,25
10193_JulieAdams_28_f.jpg,happy,28
10194_JulieAdams_30_f.jpg,happy,30
10195_JulieAdams_32_f.jpg,fear,32
10196_JulieAdams_34_f.jpg,fear,34
10197_JulieAdams_35_f.jpg,happy,35
10198_JulieAdams_36_f.jpg,happy,36
10199_JulieAdams_39_f.jpg,neutral,39
1019_StephenHawking_53_m.jpg,neutral,53
101_PaulAnka_50_m.jpg,happy,50
10200_JulieAdams_41_f.jpg,neutral,41
10201_JulieAdams_45_f.jpg,neutral,45
10202_JulieAdams_49_f.jpg,neutral,49
10203_JulieAdams_50_f.jpg,happy,50
10204_JulieAdams_53_f.jpg,happy,53
10205_JulieAdams_55_f.jpg,happy,55
10206_JulieAdams_57_f.jpg,happy,57
10207_JulieAdams_59_f.jpg,happy,59
10208_JulieAdams_64_f.jpg,sad,64
10209_JulieAdams_67_f.jpg,sad,67
1020_StephenHawking_65_m.jpg,neutral,65
10210_JulieAdams_68_f.jpg,surprise,68
10211_JulieAdams_70_f.jpg,happy,70
10212_JulieAdams_73_f.jpg,happy,73
10213_JulieAdams_80_f.jpg,happy,80
10214_JulieAdams_84_f.jpg,happy,84
10215_JulieAdams_85_f.jpg,happy,85
10216_JulieAdams_87_f.jpg,happy,87
10217_JulieAdams_88_f.jpg,fear,88
10218_KathyBates_23_f.jpg,neutral,23
10219_KathyBates_23_f.jpg,fear,23
1021_StephenHawking_64_m.jpg,fear,64
10220_KathyBates_27_f.jpg,happy,27
10221_KathyBates_34_f.jpg,neutral,34
10222_KathyBates_38_f.jpg,sad,38
10223_KathyBates_43_f.jpg,sad,43
10224_KathyBates_43_f.jpg,fear,43
10225_KathyBates_47_f.jpg,neutral,47
10226_KathyBates_47_f.jpg,fear,47
10227_KathyBates_49_f.jpg,happy,49
10228_KathyBates_54_f.jpg,neutral,54
10229_KathyBates_46_f.jpg,happy,46
1022_StephenHawking_48_m.jpg,fear,48
10230_KathyBates_48_f.jpg,happy,48
10231_KathyBates_59_f.jpg,fear,59
10232_KathyBates_61_f.jpg,neutral,61
10233_KathyBates_62_f.jpg,fear,62
10234_KathyBates_57_f.jpg,happy,57
10235_KathyBates_54_f.jpg,angry,54
10236_KathyBates_56_f.jpg,happy,56
10237_KathyBates_59_f.jpg,happy,59
10238_KathyBates_60_f.jpg,sad,60
10239_KathyBates_60_f.jpg,fear,60
1023_StephenHawking_45_m.jpg,sad,45
10240_KathyBates_62_f.jpg,happy,62
10241_KathyBates_49_f.jpg,happy,49
10242_KathyBates_65_f.jpg,neutral,65
10243_LivUllmann_19_f.jpg,sad,19
10244_LivUllmann_24_f.jpg,happy,24
10245_LivUllmann_29_f.jpg,happy,29
10246_LivUllmann_30_f.jpg,angry,30
10247_LivUllmann_31_f.jpg,happy,31
10248_LivUllmann_33_f.jpg,neutral,33
10249_LivUllmann_34_f.jpg,neutral,34
1024_StephenHawking_54_m.jpg,sad,54
10250_LivUllmann_35_f.jpg,neutral,35
10251_LivUllmann_36_f.jpg,happy,36
10252_LivUllmann_37_f.jpg,neutral,37
10253_LivUllmann_38_f.jpg,sad,38
10254_LivUllmann_39_f.jpg,neutral,39
10255_LivUllmann_40_f.jpg,sad,40
10256_LivUllmann_41_f.jpg,neutral,41
10257_LivUllmann_46_f.jpg,neutral,46
10258_LivUllmann_47_f.jpg,neutral,47
10259_LivUllmann_51_f.jpg,fear,51
1025_ClerkMaxwell_30_m.jpg,neutral,30
10260_LivUllmann_52_f.jpg,happy,52
10261_LivUllmann_53_f.jpg,happy,53
10262_LivUllmann_58_f.jpg,neutral,58
10263_LivUllmann_62_f.jpg,sad,62
10264_LivUllmann_66_f.jpg,happy,66
10265_LivUllmann_67_f.jpg,happy,67
10266_LivUllmann_69_f.jpg,fear,69
10267_LivUllmann_71_f.jpg,fear,71
10268_LivUllmann_72_f.jpg,happy,72
10269_LivUllmann_75_f.jpg,happy,75
1026_ClerkMaxwell_37_m.jpg,neutral,37
10270_LivUllmann_54_f.jpg,happy,54
10271_MarietteHartley_21_f.jpg,happy,21
10272_MarietteHartley_22_f.jpg,neutral,22
10273_MarietteHartley_22_f.jpg,happy,22
10274_MarietteHartley_23_f.jpg,happy,23
10275_MarietteHartley_24_f.jpg,neutral,24
10276_MarietteHartley_25_f.jpg,happy,25
10277_MarietteHartley_28_f.jpg,fear,28
10278_MarietteHartley_29_f.jpg,happy,29
10279_MarietteHartley_31_f.jpg,happy,31
1027_ClerkMaxwell_35_m.jpg,sad,35
10280_MarietteHartley_32_f.jpg,angry,32
10281_MarietteHartley_33_f.jpg,happy,33
10282_MarietteHartley_34_f.jpg,sad,34
10283_MarietteHartley_35_f.jpg,neutral,35
10284_MarietteHartley_37_f.jpg,neutral,37
10285_MarietteHartley_38_f.jpg,happy,38
10286_MarietteHartley_39_f.jpg,neutral,39
10287_MarietteHartley_41_f.jpg,neutral,41
10288_MarietteHartley_42_f.jpg,happy,42
10289_MarietteHartley_43_f.jpg,happy,43
1028_ClerkMaxwell_45_m.jpg,neutral,45
10290_MarietteHartley_44_f.jpg,neutral,44
10291_MarietteHartley_45_f.jpg,happy,45
10292_MarietteHartley_47_f.jpg,neutral,47
10293_MarietteHartley_49_f.jpg,neutral,49
10294_MarietteHartley_53_f.jpg,happy,53
10295_MarietteHartley_55_f.jpg,neutral,55
10296_MarietteHartley_56_f.jpg,fear,56
10297_MarietteHartley_59_f.jpg,happy,59
10298_MarietteHartley_60_f.jpg,happy,60
10299_MarietteHartley_61_f.jpg,happy,61
1029_ClerkMaxwell_37_m.jpg,fear,37
102_PaulAnka_60_m.jpg,sad,60
10300_MarietteHartley_62_f.jpg,happy,62
10301_MarietteHartley_65_f.jpg,happy,65
10302_MarietteHartley_67_f.jpg,happy,67
10303_MarietteHartley_73_f.jpg,happy,73
10304_TerryMoore_13_f.jpg,fear,13
10305_TerryMoore_15_f.jpg,happy,15
10306_TerryMoore_18_f.jpg,happy,18
10307_TerryMoore_19_f.jpg,fear,19
10308_TerryMoore_20_f.jpg,happy,20
10309_TerryMoore_22_f.jpg,neutral,22
1030_ClerkMaxwell_40_m.jpg,neutral,40
10310_TerryMoore_26_f.jpg,happy,26
10311_TerryMoore_28_f.jpg,fear,28
10312_TerryMoore_29_f.jpg,happy,29
10313_TerryMoore_31_f.jpg,happy,31
10314_TerryMoore_32_f.jpg,happy,32
10315_TerryMoore_34_f.jpg,happy,34
10316_TerryMoore_37_f.jpg,happy,37
10317_TerryMoore_38_f.jpg,angry,38
10318_TerryMoore_40_f.jpg,fear,40
10319_TerryMoore_42_f.jpg,happy,42
1031_ClerkMaxwell_40_m.jpg,neutral,40
10320_TerryMoore_44_f.jpg,neutral,44
10321_TerryMoore_47_f.jpg,neutral,47
10322_TerryMoore_51_f.jpg,happy,51
10323_TerryMoore_53_f.jpg,neutral,53
10324_TerryMoore_57_f.jpg,happy,57
10325_TerryMoore_62_f.jpg,happy,62
10326_TerryMoore_69_f.jpg,happy,69
10327_TerryMoore_71_f.jpg,happy,71
10328_TerryMoore_72_f.jpg,happy,72
10329_TerryMoore_76_f.jpg,happy,76
1032_ClerkMaxwell_42_m.jpg,neutral,42
10330_TerryMoore_77_f.jpg,happy,77
10331_TerryMoore_79_f.jpg,happy,79
10332_TerryMoore_55_f.jpg,happy,55
10333_AnitaEkberg_20_f.jpg,surprise,20
10334_AnitaEkberg_21_f.jpg,neutral,21
10335_AnitaEkberg_22_f.jpg,fear,22
10336_AnitaEkberg_23_f.jpg,sad,23
10337_AnitaEkberg_24_f.jpg,neutral,24
10338_AnitaEkberg_25_f.jpg,neutral,25
10339_AnitaEkberg_26_f.jpg,neutral,26
1033_EdwardTeller_72_m.jpg,neutral,72
10340_AnitaEkberg_26_f.jpg,neutral,26
10341_AnitaEkberg_27_f.jpg,sad,27
10342_AnitaEkberg_28_f.jpg,neutral,28
10343_AnitaEkberg_29_f.jpg,neutral,29
10344_AnitaEkberg_30_f.jpg,surprise,30
10345_AnitaEkberg_30_f.jpg,neutral,30
10346_AnitaEkberg_31_f.jpg,sad,31
10347_AnitaEkberg_32_f.jpg,neutral,32
10348_AnitaEkberg_33_f.jpg,sad,33
10349_AnitaEkberg_34_f.jpg,neutral,34
1034_EdwardTeller_27_m.jpg,neutral,27
10350_AnitaEkberg_35_f.jpg,neutral,35
10351_AnitaEkberg_36_f.jpg,neutral,36
10352_AnitaEkberg_38_f.jpg,neutral,38
10353_AnitaEkberg_39_f.jpg,happy,39
10354_AnitaEkberg_41_f.jpg,sad,41
10355_AnitaEkberg_43_f.jpg,neutral,43
10356_AnitaEkberg_47_f.jpg,fear,47
10357_AnitaEkberg_49_f.jpg,happy,49
10358_AnitaEkberg_51_f.jpg,sad,51
10359_AnitaEkberg_56_f.jpg,neutral,56
1035_EdwardTeller_68_m.jpg,neutral,68
10360_AnitaEkberg_61_f.jpg,neutral,61
10361_AnitaEkberg_63_f.jpg,sad,63
10362_AnitaEkberg_64_f.jpg,sad,64
10363_AnitaEkberg_67_f.jpg,sad,67
10364_AnitaEkberg_71_f.jpg,neutral,71
10365_AnitaEkberg_72_f.jpg,disgust,72
10366_AnitaEkberg_74_f.jpg,happy,74
10367_AnitaEkberg_75_f.jpg,happy,75
10368_AnitaEkberg_79_f.jpg,angry,79
10369_AnitaEkberg_82_f.jpg,happy,82
1036_EdwardTeller_30_m.jpg,happy,30
10370_AnnMargret_20_f.jpg,happy,20
10371_AnnMargret_22_f.jpg,fear,22
10372_AnnMargret_23_f.jpg,neutral,23
10373_AnnMargret_24_f.jpg,neutral,24
10374_AnnMargret_25_f.jpg,neutral,25
10375_AnnMargret_26_f.jpg,neutral,26
10376_AnnMargret_29_f.jpg,neutral,29
10377_AnnMargret_30_f.jpg,happy,30
10378_AnnMargret_31_f.jpg,neutral,31
10379_AnnMargret_32_f.jpg,neutral,32
1037_EdwardTeller_35_m.jpg,neutral,35
10380_AnnMargret_33_f.jpg,neutral,33
10381_AnnMargret_34_f.jpg,neutral,34
10382_AnnMargret_35_f.jpg,sad,35
10383_AnnMargret_36_f.jpg,neutral,36
10384_AnnMargret_37_f.jpg,neutral,37
10385_AnnMargret_38_f.jpg,fear,38
10386_AnnMargret_39_f.jpg,happy,39
10387_AnnMargret_41_f.jpg,neutral,41
10388_AnnMargret_42_f.jpg,happy,42
10389_AnnMargret_44_f.jpg,neutral,44
1038_EdwardTeller_50_m.jpg,neutral,50
10390_AnnMargret_47_f.jpg,happy,47
10391_AnnMargret_52_f.jpg,happy,52
10392_AnnMargret_53_f.jpg,neutral,53
10393_AnnMargret_54_f.jpg,happy,54
10394_AnnMargret_59_f.jpg,neutral,59
10395_AnnMargret_61_f.jpg,happy,61
10396_AnnMargret_63_f.jpg,happy,63
10397_AnnMargret_64_f.jpg,happy,64
10398_AnnMargret_68_f.jpg,neutral,68
10399_AnnMargret_69_f.jpg,happy,69
1039_EdwardTeller_91_m.jpg,sad,91
103_PaulAnka_30_m.jpg,neutral,30
10400_AnnMargret_70_f.jpg,happy,70
10401_AnnMargret_73_f.jpg,happy,73
10402_BarbaraBain_27_f.jpg,happy,27
10403_BarbaraBain_28_f.jpg,sad,28
10404_BarbaraBain_30_f.jpg,fear,30
10405_BarbaraBain_32_f.jpg,neutral,32
10406_BarbaraBain_36_f.jpg,neutral,36
10407_BarbaraBain_37_f.jpg,fear,37
10408_BarbaraBain_38_f.jpg,neutral,38
10409_BarbaraBain_39_f.jpg,happy,39
1040_EdwardTeller_93_m.jpg,neutral,93
10410_BarbaraBain_40_f.jpg,angry,40
10411_BarbaraBain_41_f.jpg,happy,41
10412_BarbaraBain_42_f.jpg,neutral,42
10413_BarbaraBain_44_f.jpg,fear,44
10414_BarbaraBain_45_f.jpg,sad,45
10415_BarbaraBain_46_f.jpg,angry,46
10416_BarbaraBain_49_f.jpg,fear,49
10417_BarbaraBain_51_f.jpg,neutral,51
10418_BarbaraBain_53_f.jpg,neutral,53
10419_BarbaraBain_54_f.jpg,fear,54
1041_EdwardTeller_17_m.jpg,neutral,17
10420_BarbaraBain_55_f.jpg,happy,55
10421_BarbaraBain_56_f.jpg,happy,56
10422_BarbaraBain_59_f.jpg,neutral,59
10423_BarbaraBain_60_f.jpg,happy,60
10424_BarbaraBain_61_f.jpg,neutral,61
10425_BarbaraBain_63_f.jpg,neutral,63
10426_BarbaraBain_64_f.jpg,neutral,64
10427_BarbaraBain_66_f.jpg,sad,66
10428_BarbaraBain_69_f.jpg,fear,69
10429_BarbaraBain_70_f.jpg,happy,70
1042_EdwardTeller_54_m.jpg,angry,54
10430_BarbaraBain_72_f.jpg,happy,72
10431_BarbaraBain_73_f.jpg,fear,73
10432_BarbaraBain_74_f.jpg,happy,74
10433_BarbaraBain_75_f.jpg,happy,75
10434_BarbaraBain_75_f.jpg,happy,75
10435_BarbaraBain_77_f.jpg,happy,77
10436_BarbaraBain_79_f.jpg,sad,79
10437_BarbaraBain_80_f.jpg,fear,80
10438_BarbaraBain_81_f.jpg,happy,81
10439_BarbaraBain_82_f.jpg,sad,82
1043_EdwardTeller_87_m.jpg,disgust,87
10440_BetteMidler_21_f.jpg,angry,21
10441_BetteMidler_29_f.jpg,happy,29
10442_BetteMidler_56_f.jpg,happy,56
10443_BetteMidler_57_f.jpg,happy,57
10444_BetteMidler_43_f.jpg,neutral,43
10445_BetteMidler_45_f.jpg,happy,45
10446_BetteMidler_48_f.jpg,surprise,48
10447_BetteMidler_51_f.jpg,fear,51
10448_BetteMidler_52_f.jpg,happy,52
10449_BetteMidler_55_f.jpg,happy,55
1044_EdwardTeller_81_m.jpg,neutral,81
10450_BetteMidler_40_f.jpg,neutral,40
10451_BetteMidler_32_f.jpg,happy,32
10452_BetteMidler_62_f.jpg,happy,62
10453_BetteMidler_65_f.jpg,happy,65
10454_BetteMidler_66_f.jpg,happy,66
10455_BetteMidler_30_f.jpg,neutral,30
10456_BetteMidler_50_f.jpg,happy,50
10457_BetteMidler_48_f.jpg,happy,48
10458_BetteMidler_35_f.jpg,happy,35
10459_BetteMidler_52_f.jpg,happy,52
1045_EdwardTeller_49_m.jpg,neutral,49
10460_BetteMidler_41_f.jpg,happy,41
10461_BetteMidler_42_f.jpg,happy,42
10462_BetteMidler_48_f.jpg,happy,48
10463_BetteMidler_67_f.jpg,sad,67
10464_BetteMidler_32_f.jpg,happy,32
10465_BetteMidler_55_f.jpg,happy,55
10466_BetteMidler_35_f.jpg,sad,35
10467_BetteMidler_36_f.jpg,sad,36
10468_BetteMidler_48_f.jpg,happy,48
10469_BetteMidler_56_f.jpg,happy,56
1046_EdwardTeller_48_m.jpg,neutral,48
10470_BetteMidler_53_f.jpg,happy,53
10471_BetteMidler_54_f.jpg,happy,54
10472_BetteMidler_52_f.jpg,happy,52
10473_BetteMidler_38_f.jpg,happy,38
10474_BetteMidler_41_f.jpg,happy,41
10475_BetteMidler_68_f.jpg,happy,68
10476_BetteMidler_34_f.jpg,happy,34
10477_DianneWiest_30_f.jpg,happy,30
10478_DianneWiest_33_f.jpg,sad,33
10479_DianneWiest_37_f.jpg,happy,37
1047_EdwardTeller_27_m.jpg,neutral,27
10480_DianneWiest_37_f.jpg,fear,37
10481_DianneWiest_38_f.jpg,happy,38
10482_DianneWiest_39_f.jpg,neutral,39
10483_DianneWiest_41_f.jpg,fear,41
10484_DianneWiest_42_f.jpg,angry,42
10485_DianneWiest_43_f.jpg,neutral,43
10486_DianneWiest_44_f.jpg,neutral,44
10487_DianneWiest_45_f.jpg,fear,45
10488_DianneWiest_48_f.jpg,happy,48
10489_DianneWiest_49_f.jpg,sad,49
1048_EdwardTeller_28_m.jpg,sad,28
10490_DianneWiest_50_f.jpg,happy,50
10491_DianneWiest_51_f.jpg,happy,51
10492_DianneWiest_52_f.jpg,happy,52
10493_DianneWiest_53_f.jpg,happy,53
10494_DianneWiest_55_f.jpg,sad,55
10495_DianneWiest_59_f.jpg,sad,59
10496_DianneWiest_60_f.jpg,neutral,60
10497_DianneWiest_61_f.jpg,happy,61
10498_DianneWiest_62_f.jpg,sad,62
10499_DianneWiest_64_f.jpg,fear,64
1049_EdwardTeller_43_m.jpg,fear,43
104_PaulAnka_33_m.jpg,neutral,33
10500_DianneWiest_65_f.jpg,happy,65
10501_DianneWiest_66_f.jpg,happy,66
10502_FayeDunaway_26_f.jpg,neutral,26
10503_FayeDunaway_26_f.jpg,happy,26
10504_FayeDunaway_27_f.jpg,sad,27
10505_FayeDunaway_28_f.jpg,neutral,28
10506_FayeDunaway_29_f.jpg,neutral,29
10507_FayeDunaway_33_f.jpg,happy,33
10508_FayeDunaway_34_f.jpg,sad,34
10509_FayeDunaway_35_f.jpg,happy,35
1050_EdwardTeller_53_m.jpg,neutral,53
10510_FayeDunaway_36_f.jpg,angry,36
10511_FayeDunaway_37_f.jpg,happy,37
10512_FayeDunaway_38_f.jpg,sad,38
10513_FayeDunaway_40_f.jpg,sad,40
10514_FayeDunaway_40_f.jpg,sad,40
10515_FayeDunaway_42_f.jpg,happy,42
10516_FayeDunaway_45_f.jpg,neutral,45
10517_FayeDunaway_49_f.jpg,happy,49
10518_FayeDunaway_55_f.jpg,happy,55
10519_FayeDunaway_56_f.jpg,happy,56
1051_EdwardTeller_52_m.jpg,happy,52
10520_FayeDunaway_57_f.jpg,happy,57
10521_FayeDunaway_57_f.jpg,happy,57
10522_FayeDunaway_58_f.jpg,happy,58
10523_FayeDunaway_59_f.jpg,happy,59
10524_FayeDunaway_61_f.jpg,happy,61
10525_FayeDunaway_62_f.jpg,happy,62
10526_FayeDunaway_64_f.jpg,happy,64
10527_FayeDunaway_66_f.jpg,happy,66
10528_FayeDunaway_67_f.jpg,happy,67
10529_FayeDunaway_68_f.jpg,happy,68
