Image,MS,BCE_Qscore
13587_JeanPeters_22_f.jpg,0.31,0.24,0.05,0,0.09,0.043153383
6102_CaryGrant_50_m.jpg,0.57,0.38,0.38,1,0.53,-0.38312975
290_HatzidakisManos_38_m.jpg,0.64,0.47,0.14,1,0.31,-0.29412508
14116_SusannahYork_27_f.jpg,0.47,0.36,0.5,0,0.63,0.006919512
6083_WilliamShatner_69_m.jpg,0.53,0.47,0.23,1,0.4,0.06945778
9448_EdwardGRobinson_59_m.jpg,0.58,0.51,0.07,1,0.23,-0.08486126
16136_SamuelJacksonn_62_m.jpg,0.57,0.48,0.03,1,0.17,-0.057011154
13426_DanielleDarrieux_49_f.jpg,0.4,0.36,0.33,0,0.46,-0.054938465
9768_TomJones_50_f.jpg,0.58,0.44,0.27,1,0.44,-0.07966009
13671_LilliPalmer_36_f.jpg,0.6,0.5,0.17,1,0.35,0.06209264
3579_MichaelYork_50_m.jpg,0.54,0.45,0.07,1,0.21,0.18261628
12777_KathleenTurner_56_f.jpg,0.68,0.57,0.18,1,0.39,-0.053459205
943_FranklinDRoosevelt_61_m.jpg,0.64,0.53,0.37,1,0.57,-0.18818538
146_PaulmcCartney_20_m.jpg,0.37,0.24,0.18,0,0.26,0.12078791
12923_BarbraStreisand_41_f.jpg,0.57,0.43,0.13,1,0.28,-0.24975702
15949_MartinLutherKing_37_m.jpg,0.4,0.29,0.24,0,0.34,-0.09813244
11912_BeaArthur_76_f.jpg,0.53,0.5,0.41,1,0.59,0.17262423
4983_TimothyDalton_61_m.jpg,0.59,0.52,0.46,1,0.65,-0.39324522
2112_MelBrooks_61_m.jpg,0.6,0.55,0.12,1,0.3,0.016229263
6926_BorisKarloff_65_m.jpg,0.43,0.34,0.11,0,0.21,0.027499238
11641_MaureenOHara_78_f.jpg,0.52,0.41,0.03,1,0.14,0.049818043
5806_ClarkGable_30_m.jpg,0.59,0.44,0.07,1,0.21,0.013640214
14549_AudreyHepburn_32_f.jpg,0.6,0.41,0.44,1,0.6,-0.27926013
9755_TomJones_25_f.jpg,0.42,0.27,0.27,0,0.37,-0.06738129
10707_MaggieSmith_47_f.jpg,0.33,0.27,0.09,0,0.15,-0.08474543
1076_FlemingAlex_73_m.jpg,0.67,0.5,0.09,1,0.26,-0.3098033
4893_RomanPolanski_37_m.jpg,0.47,0.41,0.4,0,0.55,-0.07561744
14209_GeraldinePage_48_f.jpg,0.37,0.28,0.14,0,0.22,0.19119419
786_akistsoxatzopoulos_43_m.jpg,0.55,0.5,0.14,1,0.31,0.11582257
4664_JeffGoldblum_54_m.jpg,0.62,0.51,0.42,1,0.61,-0.005827182
2472_ClaudeRich_52_m.jpg,0.47,0.43,0.21,0,0.36,0.14606526
10839_RaquelWelch_45_f.jpg,0.61,0.51,0.26,1,0.45,-0.035353627
6242_DirkBogarde_40_m.jpg,0.38,0.32,0.12,0,0.21,-0.33540946
16099_DannyGlover_70_m.jpg,0.59,0.46,0.48,1,0.65,-0.049341336
2594_GeneWilder_66_m.jpg,0.62,0.57,0.17,1,0.37,-0.2919852
7848_AnthonyQuayle_67_m.jpg,0.55,0.49,0.2,1,0.37,-0.2251464
5690_RoyRogers_25_m.jpg,0.6,0.47,0.2,1,0.37,-0.20704085
4902_RomanPolanski_47_m.jpg,0.44,0.38,0.4,0,0.54,-0.08035248
13141_JaneWyman_31_f.jpg,0.61,0.48,0.36,1,0.55,-0.23156375
5103_AnthonyHopkins_59_m.jpg,0.57,0.45,0.18,1,0.34,0.2912774
13467_GingerRogers_44_f.jpg,0.58,0.44,0.43,1,0.6,0.3153019
15291_DyanCannon_40_f.jpg,0.56,0.31,0.81,1,0.87,0.011755179
7545_RobertMorley_75_m.jpg,0.46,0.35,0.18,0,0.3,0.4382592
3186_DerekJacobi_68_m.jpg,0.56,0.5,0.12,1,0.29,-0.104014665
402_SteveJobsb_47_m.jpg,0.57,0.39,0.31,1,0.47,-0.13629426
1738_TimCurry_46_m.jpg,0.57,0.49,0.14,1,0.31,0.11082681
543_angelamerkel_55_f.jpg,0.58,0.4,0.11,1,0.25,0.41049135
8083_JohnForsythe_64_m.jpg,0.52,0.46,0.07,1,0.21,-0.20598085
3424_KevinSpacey_38_m.jpg,0.59,0.47,0.03,1,0.17,-0.08033356
8712_MurrayHamilton_63_m.jpg,0.36,0.32,0.21,0,0.31,0.089913905
5662_RayDanton_32_m.jpg,0.62,0.48,0.14,1,0.31,0.2785392
7314_LinoVentura_45_m.jpg,0.6,0.5,0.37,1,0.56,0.013691791
3765_RutgerHauer_46_m.jpg,0.46,0.38,0.32,0,0.46,0.28079835
6137_DanaAndrews_36_m.jpg,0.55,0.49,0.08,1,0.23,0.07645659
9916_AliMacGraw_29_f.jpg,0.27,0.21,0.36,0,0.42,-0.19616692
526_AlKapone_30_m.jpg,0.56,0.41,0.0,1,0.11,-0.119559675
3696_RingoStarr_38_m.jpg,0.57,0.49,0.54,1,0.71,-0.13598157
4066_ClintWalker_43_m.jpg,0.51,0.45,0.25,1,0.41,-0.24935794
1108_CharlesDarwin_55_m.jpg,0.61,0.37,0.33,1,0.49,0.11417777
4780_MichelPiccoli_86_m.jpg,0.51,0.55,0.16,1,0.34,-0.13698056
9844_JudyDavis_45_f.jpg,0.57,0.41,0.04,1,0.16,-0.30621406
10415_BarbaraBain_46_f.jpg,0.57,0.52,0.03,1,0.18,0.13711314
10989_EllenBurstyn_70_f.jpg,0.62,0.33,0.06,1,0.17,0.07413494
14096_RomySchneider_29_f.jpg,0.44,0.33,0.39,0,0.51,0.017345283
3049_BillNighy_52_m.jpg,0.56,0.47,0.23,1,0.4,0.2233915
7272_LeifErickson_24_m.jpg,0.58,0.45,0.19,1,0.36,-0.3031883
6881_YvesMontand_36_m.jpg,0.57,0.5,0.39,1,0.57,-0.14863594
12559_AlikiBoug_35_f.jpg,0.5,0.36,0.28,0,0.42,-0.19328518
8805_AnthonyPerkins_47_m.jpg,0.57,0.46,0.44,1,0.61,-0.23224397
10506_FayeDunaway_29_f.jpg,0.35,0.27,0.11,0,0.18,0.18277414
3495_MarisaPavan_31_m.jpg,0.5,0.43,0.12,0,0.26,0.111637354
8902_ChristopherEccleston_46_m.jpg,0.5,0.4,0.58,0,0.71,-0.07268748
7239_JosephCotten_70_m.jpg,0.49,0.43,0.38,0,0.54,0.38592258
7616_TellySavalas_43_m.jpg,0.42,0.36,0.48,0,0.6,0.056979116
7033_DavidNiven_32_m.jpg,0.63,0.54,0.5,1,0.69,-0.22559382
16426_Turner_46_f.jpg,0.38,0.31,0.47,0,0.57,0.04552229
6566_LeeJCobb_48_m.jpg,0.49,0.39,0.24,0,0.38,-0.023280108
1648_BobDylan_20_m.jpg,0.4,0.31,0.5,0,0.6,-0.08355429
203_ElvisPresley_15_m.jpg,0.56,0.42,0.43,1,0.59,0.0919133
9527_CHARLIERUGGLES_79_m.jpg,0.57,0.55,0.13,1,0.31,-0.27673492
6337_JamesArness_30_m.jpg,0.55,0.43,0.34,1,0.51,-0.13611504
10818_PeggyLipton_59_f.jpg,0.63,0.53,0.29,1,0.49,-0.30462068
14134_SusannahYork_59_f.jpg,0.37,0.31,0.5,0,0.6,-0.17976607
16045_MorganFreeman_35_m.jpg,0.51,0.22,0.1,1,0.18,0.08058179
10991_EllenBurstyn_18_f.jpg,0.53,0.42,0.24,1,0.4,-0.29279312
11085_JodieFoster_13_f.jpg,0.54,0.41,0.5,1,0.65,0.22544011
11419_AnnetteBening_49_f.jpg,0.64,0.52,0.39,1,0.59,-0.3558585
14925_MerkouriMelina_55_f.jpg,0.62,0.43,0.19,1,0.35,-0.09461677
14772_ShelleyWinters_48_f.jpg,0.57,0.42,0.55,1,0.7,-0.1785873
8765_AlecGuinness_63_m.jpg,0.62,0.47,0.43,1,0.61,0.024824316
13986_GloriaSwanson_42_f.jpg,0.47,0.37,0.32,0,0.46,-0.0031708968
3571_MichaelYork_36_m.jpg,0.58,0.49,0.28,1,0.46,-0.10188639
13199_MichellePfeiffer_31_f.jpg,0.58,0.43,0.14,1,0.29,-0.056625348
6978_CharlesBoyer_66_m.jpg,0.46,0.41,0.18,0,0.32,-0.29883167
10340_AnitaEkberg_26_f.jpg,0.4,0.31,0.44,0,0.55,0.0654026
4861_RogerMoore_51_m.jpg,0.55,0.37,0.38,1,0.53,-0.30725387
2255_RodTaylor_26_m.jpg,0.49,0.38,0.26,0,0.4,0.10286988
437_JohnDRockefeller_90_m.jpg,0.59,0.49,0.5,1,0.68,-0.07043951
13262_ShirleyMacLaine_72_f.jpg,0.6,0.48,0.48,1,0.66,0.13256606
7379_LyleTalbot_41_m.jpg,0.59,0.52,0.25,1,0.44,-0.13392067
7486_PeterMarkRichman_46_m.jpg,0.59,0.47,0.3,1,0.48,-0.40519062
1586_IanHolm_72_m.jpg,0.54,0.5,0.15,1,0.32,-0.08457127
13745_PatriciaNeal_68_f.jpg,0.56,0.45,0.65,1,0.79,-0.020777319
11112_JuneLockhart_13_f.jpg,0.23,0.19,0.72,0,0.72,0.055700038
1489_GabrielGarciaMarquez_67_m.jpg,0.58,0.38,0.19,1,0.34,-0.38345602
10292_MarietteHartley_47_f.jpg,0.56,0.47,0.28,1,0.46,0.24794763
15508_JeanetteMacDonald_51_f.jpg,0.61,0.49,0.1,1,0.26,-0.17353903
10769_OrnellaMuti_33_f.jpg,0.47,0.38,0.37,0,0.51,0.28216368
9946_ElkeSommer_18_f.jpg,0.43,0.34,0.19,0,0.31,-0.033203892
2032_JohnJames_33_m.jpg,0.6,0.48,0.31,1,0.49,0.03838603
11781_ValerieHarper_17_f.jpg,0.33,0.26,0.04,0,0.09,0.0649121
9480_MaximilianShell_49_m.jpg,0.51,0.46,0.12,1,0.27,-0.09068767
12967_CatherineDeneuve_58_f.jpg,0.37,0.32,0.11,0,0.2,0.2144658
4116_DickVanDyke_80_m.jpg,0.45,0.44,0.46,0,0.61,-0.09892656
1896_AlanYoung_88_m.jpg,0.47,0.48,0.1,0,0.24,0.29404074
4250_JeffreyJones_48_m.jpg,0.53,0.44,0.35,1,0.52,-0.003686292
14450_PeggyAshcroft_27_f.jpg,0.43,0.34,0.18,0,0.3,0.06467486
11314_TanyaRoberts_32_f.jpg,0.57,0.45,0.3,1,0.47,0.052609842
14965_AmandaBlake_47_f.jpg,0.54,0.43,0.39,1,0.55,-0.11762906
12363_MyrnaLoy_62_f.jpg,0.5,0.38,0.27,0,0.41,-0.25456885
3366_JeffDaniels_43_m.jpg,0.53,0.43,0.52,1,0.67,-0.039712366
7226_JosephCotten_72_m.jpg,0.6,0.51,0.22,1,0.41,0.1145594
14979_AnnJillian_27_f.jpg,0.34,0.26,0.15,0,0.22,-0.06624372
15295_EdwigeFenech_21_f.jpg,0.45,0.35,0.08,0,0.18,0.21853387
5008_WarrenBeatty_53_m.jpg,0.56,0.46,0.29,1,0.46,0.030537168
11532_LaurenBacall_18_f.jpg,0.46,0.37,0.36,0,0.5,0.0021771158
9023_HumphreyBogard_50_m.jpg,0.56,0.4,0.07,1,0.2,-0.26690343
12590_DonnaReed_61_f.jpg,0.59,0.5,0.59,1,0.76,0.07951461
14898_KatharineHepburn_34_f.jpg,0.54,0.47,0.38,1,0.55,-0.20157836
13402_CelesteHolm_90_f.jpg,0.64,0.66,0.53,1,0.75,-0.042334706
12004_CybillShepherd_42_f.jpg,0.54,0.44,0.04,1,0.17,0.0761146
1905_EdwardFox_31_m.jpg,0.5,0.44,0.1,0,0.24,0.016066205
14534_AudreyHepburn_25_f.jpg,0.58,0.4,0.05,1,0.17,-0.010760592
12088_EvaMarieSaint_23_f.jpg,0.47,0.39,0.02,0,0.12,-0.19888052
6633_MelFerrer_48_m.jpg,0.58,0.52,0.54,1,0.72,-0.22246502
8365_SimonMacCorkindale_45_m.jpg,0.52,0.42,0.2,1,0.35,-0.2422105
3200_EliWallach_45_m.jpg,0.56,0.46,0.27,1,0.44,-0.35702083
16336_Dee_89_f.jpg,0.46,0.29,0.33,0,0.44,-0.13394988
2033_JohnJames_34_m.jpg,0.47,0.37,0.38,0,0.52,0.12138738
3922_TommySands_22_m.jpg,0.5,0.39,0.55,0,0.68,0.05573658
11998_CybillShepherd_34_f.jpg,0.58,0.48,0.36,1,0.54,-0.24339747
8660_JohnCassavetes_28_m.jpg,0.45,0.34,0.11,0,0.22,0.011783158
653_TonyBlair_51_m.jpg,0.53,0.38,0.52,1,0.66,-0.117693216
3232_GeneHackman_42_m.jpg,0.65,0.55,0.36,1,0.57,-0.02913126
10190_JoanLeslie_87_f.jpg,0.5,0.49,0.0,0,0.12,0.22256565
9444_EdwardGRobinson_55_m.jpg,0.46,0.4,0.14,0,0.27,-0.13193998
5042_AnthonyAndrews_60_m.jpg,0.65,0.47,0.34,1,0.53,-0.10971554
6714_RexHarrison_32_m.jpg,0.59,0.52,0.31,1,0.5,-0.32306504
5428_KennethBranagh_34_m.jpg,0.48,0.38,0.08,0,0.19,0.46009508
12743_JenniferAniston_29_f.jpg,0.54,0.4,0.26,1,0.41,-0.07191348
452_BerryGordy_45_m.jpg,0.6,0.43,0.58,1,0.73,-0.16364922
6460_JohnVernon_50_m.jpg,0.52,0.43,0.22,1,0.38,-0.20015293
10146_JoanCusack_33_f.jpg,0.5,0.4,0.04,0,0.15,-0.21292223
2706_KevinBacon_24_m.jpg,0.63,0.48,0.17,1,0.35,-0.04304739
1939_EdwardFox_76_m.jpg,0.52,0.51,0.28,1,0.46,-0.13488625
692_GeorgeHWBush_83_m.jpg,0.27,0.18,0.18,0,0.22,0.05614487
8762_AlecGuinness_50_m.jpg,0.54,0.42,0.43,1,0.59,-0.19016615
5437_KennethBranagh_43_m.jpg,0.46,0.36,0.36,0,0.49,0.3845519
8937_ErnestBorgnine_84_m.jpg,0.58,0.59,0.5,1,0.7,-0.2858436
7466_PeterMarkRichman_30_m.jpg,0.56,0.44,0.33,1,0.5,-0.36615664
8517_CharlesBronson_21_m.jpg,0.45,0.29,0.17,0,0.27,-0.043042663
198_JhonLenon_33_m.jpg,0.4,0.3,0.31,0,0.42,-0.029922096
3265_IanMcKellen_29_m.jpg,0.54,0.42,0.32,1,0.48,-0.09474991
16084_DannyGlover_43_m.jpg,0.46,0.39,0.0,0,0.09,0.13988367
8631_FrankSinatra_23_m.jpg,0.52,0.3,0.46,1,0.58,-0.28291738
3442_KevinSpacey_54_m.jpg,0.62,0.53,0.15,1,0.34,-0.43476996
16421_Turner_32_f.jpg,0.45,0.39,0.47,0,0.61,0.06735662
9816_JaneAsher_58_f.jpg,0.48,0.4,0.06,0,0.18,0.22715457
7862_ChristopherPlummer_37_m.jpg,0.51,0.44,0.12,1,0.26,-0.16115698
15768_PamelaSueMartin_36_f.jpg,0.53,0.43,0.43,1,0.59,-0.10424415
2035_JohnJames_36_m.jpg,0.63,0.5,0.38,1,0.57,-0.2505058
16368_Dench_79_f.jpg,0.52,0.44,0.32,1,0.48,0.14826204
1333_AlbertCamus_43_m.jpg,0.62,0.48,0.22,1,0.4,-0.18548265
1748_TimCurry_57_m.jpg,0.36,0.3,0.36,0,0.46,0.008356406
3127_ChuckNorris_64_m.jpg,0.54,0.48,0.32,1,0.5,-0.17299269
11637_MaureenOHara_51_f.jpg,0.49,0.41,0.03,0,0.14,-0.17271072
11145_JuneLockhart_86_f.jpg,0.57,0.56,0.72,1,0.87,0.102721915
13922_BettyGrable_25_f.jpg,0.62,0.46,0.3,1,0.48,0.013594505
12477_AnnaMassey_61_f.jpg,0.39,0.33,0.15,0,0.25,0.0042971703
9299_BurtLancaster_47_m.jpg,0.61,0.46,0.14,1,0.3,-0.0019373571
4863_RogerMoore_39_m.jpg,0.58,0.41,0.38,1,0.54,0.03832883
15801_SarahDouglas_49_f.jpg,0.55,0.46,0.4,1,0.57,0.07792616
11892_BeaArthur_50_f.jpg,0.54,0.48,0.41,1,0.58,-0.0034676949
3409_KevinSpacey_27_m.jpg,0.58,0.44,0.39,1,0.56,-0.17216744
7364_LouisJourdan_77_m.jpg,0.45,0.44,0.22,0,0.37,-0.39004704
15928_VeronicaLake_27_f.jpg,0.49,0.37,0.0,0,0.09,0.400842
3434_KevinSpacey_46_m.jpg,0.72,0.57,0.21,1,0.42,-0.48542762
11167_LizaMinelli_53_f.jpg,0.62,0.5,0.5,1,0.68,-0.20030718
2388_BillMurray_27_m.jpg,0.61,0.47,0.25,1,0.43,-0.14226602
10672_LuiseRainer_26_f.jpg,0.41,0.3,0.08,0,0.16,-0.17455907
13669_LilliPalmer_34_f.jpg,0.57,0.48,0.17,1,0.34,-0.01715109
165_WaltDisney_32_m.jpg,0.61,0.43,0.3,1,0.47,0.03987346
6378_JamesCagney_36_m.jpg,0.61,0.53,0.26,1,0.46,-0.18818621
7716_VincentPrice_37_m.jpg,0.55,0.47,0.37,1,0.55,0.3589532
14974_AnnJillian_11_f.jpg,0.41,0.32,0.15,0,0.25,-0.07627583
5615_PeterFalk_62_m.jpg,0.41,0.37,0.27,0,0.4,-0.113244474
13412_DanielleDarrieux_24_f.jpg,0.48,0.38,0.1,0,0.22,-0.1365524
9409_Thanasisveggos_38_m.jpg,0.54,0.41,0.38,1,0.54,-0.3048529
11853_BarbaraBouchet_32_f.jpg,0.34,0.28,0.15,0,0.23,-0.28530452
8790_AnthonyPerkins_32_m.jpg,0.59,0.49,0.08,1,0.24,-0.08163922
4219_HelmutBerger_30_m.jpg,0.52,0.39,0.46,1,0.61,0.13561888
14428_OliviadeHavilland_93_f.jpg,0.5,0.21,0.05,0,0.11,-0.19693026
3174_DerekJacobi_53_m.jpg,0.61,0.53,0.06,1,0.23,-0.35066342
367_DavidSarnoff_25_m.jpg,0.46,0.35,0.52,0,0.64,0.09591466
9460_EdwardGRobinson_72_m.jpg,0.58,0.54,0.07,1,0.24,-0.06838219
13528_HelenHayes_17_f.jpg,0.27,0.2,0.1,0,0.14,0.22333339
12845_MaryTylerMoore_76_f.jpg,0.62,0.6,0.78,1,0.94,0.32057726
9504_CHARLIERUGGLES_45_m.jpg,0.45,0.42,0.43,0,0.58,0.06758172
13359_BetteDavis_42_f.jpg,0.6,0.47,0.07,1,0.22,-0.33359915
6791_RowanAtkinson_45_m.jpg,0.63,0.46,0.38,1,0.56,-0.47998136
12563_AlikiBoug_29_f.jpg,0.54,0.37,0.28,1,0.43,-0.2572542
2385_AlainDelon_10_m.jpg,0.34,0.12,0.16,0,0.19,-0.0611411
15099_BonnieHunt_44_f.jpg,0.66,0.52,0.76,1,0.91,-0.26380268
14897_KatharineHepburn_21_f.jpg,0.49,0.39,0.35,0,0.5,0.1137942
10669_LuiseRainer_42_f.jpg,0.52,0.38,0.36,1,0.51,-0.14343753
4073_ClintWalker_56_m.jpg,0.49,0.45,0.25,0,0.41,0.057160527
10613_LindaEvans_35_f.jpg,0.45,0.37,0.13,0,0.25,0.024539163
10957_DaliahLavi_60_f.jpg,0.52,0.44,0.41,1,0.57,-0.14698681
10199_JulieAdams_39_f.jpg,0.51,0.46,0.12,1,0.27,0.07689047
8867_CharltonHeaston_45_m.jpg,0.51,0.4,0.1,1,0.23,-0.16425931
14697_ElizabethTaylor_23_f.jpg,0.58,0.41,0.33,1,0.49,-0.13191736
12139_FrancescaAnnis_30_f.jpg,0.55,0.42,0.1,1,0.24,-0.04658576
1308_RitaLeviMontalcini_67_f.jpg,0.63,0.47,0.79,1,0.91,0.22716215
1522_YannisRitsos_70_m.jpg,0.46,0.39,0.15,0,0.28,0.0115322275
956_Gaddafi_40_m.jpg,0.5,0.36,0.1,0,0.22,-0.11068154
2656_JerryLewis_38_m.jpg,0.51,0.43,0.39,1,0.55,-0.31929725
14858_BernadetteLafont_20_f.jpg,0.41,0.32,0.21,0,0.32,-0.2819007
8284_RichardChamberlain_45_m.jpg,0.4,0.35,0.39,0,0.51,0.108000144
8564_CliffRobertson_73_m.jpg,0.54,0.45,0.11,1,0.26,0.26885822
1746_TimCurry_55_m.jpg,0.61,0.51,0.28,1,0.47,0.17062734
16127_SamuelJacksonn_54_m.jpg,0.56,0.46,0.21,1,0.38,0.049596332
11524_JulieChristie_65_f.jpg,0.58,0.5,0.21,1,0.39,-0.019602843
783_akistsoxatzopoulos_3_m.jpg,0.33,0.28,0.23,0,0.32,0.09287259
7144_JeanPaulBelmondo_52_m.jpg,0.49,0.42,0.12,0,0.26,0.38594478
301_MichaelBloomberg_71_m.jpg,0.48,0.31,0.09,0,0.19,0.05695406
15289_DyanCannon_32_f.jpg,0.55,0.28,0.81,1,0.86,-0.11915655
6662_OrsonWelles_50_m.jpg,0.57,0.42,0.12,1,0.27,-0.2996919
14415_MaryPickford_30_f.jpg,0.54,0.36,0.06,1,0.17,-0.043541554
6549_LeeJCobb_28_m.jpg,0.34,0.26,0.0,0,0.04,0.14307038
3650_OmarSharif_44_m.jpg,0.6,0.52,0.07,1,0.23,0.053229846
5133_ArmandAssante_49_m.jpg,0.55,0.45,0.15,1,0.31,-0.18998003
9061_JeanClaudeVanDamme_42_m.jpg,0.54,0.43,0.07,1,0.2,0.1968933
16445_Tyson_81_f.jpg,0.5,0.27,0.13,0,0.23,0.005800033
6411_JamesCoburn_44_m.jpg,0.51,0.44,0.1,1,0.24,0.083100826
15027_AnnMiller_53_f.jpg,0.59,0.51,0.65,1,0.81,-0.14342375
12679_JamieLeeCurtis_34_f.jpg,0.43,0.34,0.52,0,0.63,0.07414837
1302_RitaLeviMontalcini_98_f.jpg,0.6,0.41,0.79,1,0.89,-0.26132345
2996_WoodyAllen_67_m.jpg,0.65,0.55,0.45,1,0.65,-0.12560382
115_MickJagger_21_m.jpg,0.54,0.41,0.33,1,0.49,0.33922017
8239_RandolphScott_84_m.jpg,0.57,0.62,0.0,1,0.16,-0.13504381
6300_FernandoRey_33_m.jpg,0.55,0.49,0.38,1,0.56,-0.036651727
7679_UgoTognazzi_39_m.jpg,0.55,0.46,0.39,1,0.56,-0.05496678
14674_ClaudetteColbert_27_f.jpg,0.62,0.45,0.35,1,0.53,0.13514136
13090_GretaGarbo_26_f.jpg,0.33,0.26,0.12,0,0.19,-0.011936261
6891_YvesMontand_49_m.jpg,0.5,0.42,0.16,0,0.3,-0.10547938
