Image,MS,Qscore
62501130@N02/landmark_aligned_face.97.11399439106_f3ea6a017c_o.jpg,0.29,0.47347614
20254529@N04/landmark_aligned_face.76.9981824126_359f5bb04a_o.jpg,0.77,0.43633875
63153065@N07/landmark_aligned_face.238.9157541461_96a0028625_o.jpg,0.46,0.40465623
37303189@N08/landmark_aligned_face.89.9660504126_63b9189337_o.jpg,0.59,0.5160495
29671106@N00/landmark_aligned_face.188.9217968608_bbec47296d_o.jpg,0.52,0.5180638
63153065@N07/landmark_aligned_face.235.11921987483_18f426975f_o.jpg,0.36,0.5078823
29671106@N00/landmark_aligned_face.186.10211556343_78e40ec5e7_o.jpg,0.4,0.44919702
20254529@N04/landmark_aligned_face.13.11528287254_3e3ddd9d5c_o.jpg,0.54,0.49549374
9017386@N06/landmark_aligned_face.216.10770880025_bc9af5c520_o.jpg,0.35,0.4992735
10044155@N06/landmark_aligned_face.132.11343848026_7f024ce9a7_o.jpg,0.3,0.5255274
29671106@N00/landmark_aligned_face.191.9128283926_58671ec0c3_o.jpg,0.41,0.49307233
20254529@N04/landmark_aligned_face.18.9403282125_7a77eacd90_o.jpg,0.42,0.5232799
10044155@N06/landmark_aligned_face.139.11345620235_1e99d8f82a_o.jpg,0.28,0.5091602
10406201@N05/landmark_aligned_face.264.10266538274_76e220ee93_o.jpg,0.29,0.48935914
10044155@N06/landmark_aligned_face.134.11345440565_249feec5c3_o.jpg,0.52,0.48448887
63153065@N07/landmark_aligned_face.243.9157547453_fc979e7025_o.jpg,0.44,0.50011307
9017386@N06/landmark_aligned_face.220.10770880025_bc9af5c520_o.jpg,0.31,0.5270613
37303189@N08/landmark_aligned_face.91.9117871260_7475e4e40c_o.jpg,0.61,0.49294564
30601258@N03/landmark_aligned_face.9.10459231615_f33acdd788_o.jpg,0.34,0.4994953
29671106@N00/landmark_aligned_face.204.9202486162_85b97652a1_o.jpg,0.56,0.517751
29671106@N00/landmark_aligned_face.188.9058764529_a137a18f90_o.jpg,0.33,0.46688882
9017386@N06/landmark_aligned_face.208.9943346343_5dde720b60_o.jpg,0.47,0.48638657
9017386@N06/landmark_aligned_face.208.8505746342_c12ee3e635_o.jpg,0.36,0.48881063
20254529@N04/landmark_aligned_face.17.9931507344_3c59c856ef_o.jpg,0.52,0.49959645
9017386@N06/landmark_aligned_face.210.8578329941_c6092ebc91_o.jpg,0.46,0.49011612
10044155@N06/landmark_aligned_face.133.11344036584_5ba4b6d6a0_o.jpg,0.45,0.47881392
20254529@N04/landmark_aligned_face.47.9981723524_af35397e97_o.jpg,0.45,0.52246773
29671106@N00/landmark_aligned_face.192.11192923554_ea513f931a_o.jpg,0.28,0.5007439
10044155@N06/landmark_aligned_face.135.11345491524_801281ac3d_o.jpg,0.63,0.51421887
20254529@N04/landmark_aligned_face.52.9405933820_9be92ca44f_o.jpg,0.4,0.5199846
30601258@N03/landmark_aligned_face.4.9506997231_eb7fd73352_o.jpg,0.64,0.52831894
62501130@N02/landmark_aligned_face.99.11399554613_8f5b43bbdd_o.jpg,0.32,0.56785315
63153065@N07/landmark_aligned_face.234.11233816704_d9d60e9c4a_o.jpg,0.39,0.5158042
10406201@N05/landmark_aligned_face.265.11268871163_deb2d2e2e5_o.jpg,0.67,0.48866186
9017386@N06/landmark_aligned_face.205.8578621101_2e209b00e0_o.jpg,0.71,0.5279607
62501130@N02/landmark_aligned_face.102.11286005663_ec9526e504_o.jpg,0.34,0.51791817
37303189@N08/landmark_aligned_face.89.9657269371_49f36b4b30_o.jpg,0.41,0.5077059
9017386@N06/landmark_aligned_face.211.10770802536_1862ec85f4_o.jpg,0.4,0.5198032
9017386@N06/landmark_aligned_face.208.9615453014_19cb217740_o.jpg,0.34,0.49410102
29671106@N00/landmark_aligned_face.199.8137378967_36a593d7b3_o.jpg,0.61,0.51112044
10044155@N06/landmark_aligned_face.148.11331401403_bb5944aa2d_o.jpg,0.37,0.5066922
30601258@N03/landmark_aligned_face.5.11518749884_eb4fca177c_o.jpg,0.29,0.5452144
10044155@N06/landmark_aligned_face.147.11331226025_e649b1c7cb_o.jpg,0.58,0.47945434
20254529@N04/landmark_aligned_face.18.9405701730_ea7768a169_o.jpg,0.52,0.53004885
29671106@N00/landmark_aligned_face.193.11192889285_5e23fd3dd4_o.jpg,0.51,0.50533915
29671106@N00/landmark_aligned_face.198.11193006113_56900fc380_o.jpg,0.37,0.48451272
10406201@N05/landmark_aligned_face.268.11037482653_77f9b1ee0f_o.jpg,0.28,0.47611016
10406201@N05/landmark_aligned_face.268.11160767476_1956a533a0_o.jpg,0.23,0.5163569
37303189@N08/landmark_aligned_face.89.9660841486_38d3c847b9_o.jpg,0.55,0.5207258
9017386@N06/landmark_aligned_face.211.10770826545_28eecb473f_o.jpg,0.36,0.47015443
29671106@N00/landmark_aligned_face.195.11192913786_a447ea6560_o.jpg,0.46,0.5406928
20254529@N04/landmark_aligned_face.14.9403736445_c721150830_o.jpg,0.5,0.57383025
10044155@N06/landmark_aligned_face.133.11343740245_85135406a6_o.jpg,0.7,0.4706687
30601258@N03/landmark_aligned_face.1.11141052345_12bb2fbd9d_o.jpg,0.56,0.45824084
10044155@N06/landmark_aligned_face.139.11345807533_ab928c065a_o.jpg,0.23,0.50276756
63153065@N07/landmark_aligned_face.249.11051581296_ee7f7c3191_o.jpg,0.3,0.5001774
10406201@N05/landmark_aligned_face.272.10266538274_76e220ee93_o.jpg,0.6,0.51932985
20254529@N04/landmark_aligned_face.16.9404672046_ae4d4d0f9a_o.jpg,0.74,0.48940104
29671106@N00/landmark_aligned_face.201.8137378967_36a593d7b3_o.jpg,0.3,0.53209734
29671106@N00/landmark_aligned_face.198.11192924936_21bc16711d_o.jpg,0.33,0.49164274
20254529@N04/landmark_aligned_face.55.9403265925_34ab0645fa_o.jpg,0.23,0.51775175
62501130@N02/landmark_aligned_face.97.11298530915_c4278f472b_o.jpg,0.36,0.5283717
62501130@N02/landmark_aligned_face.97.11399430206_60a09846b9_o.jpg,0.18,0.47614694
30601258@N03/landmark_aligned_face.3.9988153884_e7e144a3d5_o.jpg,0.34,0.5441542
20254529@N04/landmark_aligned_face.44.9931616164_247381f224_o.jpg,0.27,0.47435036
9017386@N06/landmark_aligned_face.216.10770601955_e7ecc9ac58_o.jpg,0.35,0.5114007
10406201@N05/landmark_aligned_face.273.10266538274_76e220ee93_o.jpg,0.49,0.5342634
29671106@N00/landmark_aligned_face.188.9336820062_e25cfd70a7_o.jpg,0.38,0.54638386
37303189@N08/landmark_aligned_face.84.9117860956_794178193f_o.jpg,0.27,0.50906414
9017386@N06/landmark_aligned_face.215.10770601955_e7ecc9ac58_o.jpg,0.52,0.55244535
20254529@N04/landmark_aligned_face.14.9403276989_8ac3b870b6_o.jpg,0.55,0.5631745
20254529@N04/landmark_aligned_face.18.9404707942_44f90814c7_o.jpg,0.3,0.5225235
10044155@N06/landmark_aligned_face.146.11331320526_f8635e254e_o.jpg,0.4,0.46456102
9017386@N06/landmark_aligned_face.208.8667610470_4e922b695a_o.jpg,0.45,0.5207271
30601258@N03/landmark_aligned_face.5.11624618793_d3da5f88f3_o.jpg,0.54,0.4776536
10044155@N06/landmark_aligned_face.133.11343865944_ea294ffe50_o.jpg,0.58,0.4691334
29671106@N00/landmark_aligned_face.194.11193006113_56900fc380_o.jpg,0.69,0.49204746
29671106@N00/landmark_aligned_face.194.11192924936_21bc16711d_o.jpg,0.46,0.4882436
10044155@N06/landmark_aligned_face.147.11331297256_0dd6face23_o.jpg,0.36,0.48213002
10406201@N05/landmark_aligned_face.266.9546132501_401881c23f_o.jpg,0.45,0.5222246
9017386@N06/landmark_aligned_face.205.11792745035_1358354692_o.jpg,0.5,0.51790226
37303189@N08/landmark_aligned_face.89.8712071298_1a70bf63e1_o.jpg,0.57,0.4492812
30601258@N03/landmark_aligned_face.9.11862303996_8fe9286808_o.jpg,0.39,0.4906258
10406201@N05/landmark_aligned_face.264.11160749275_4dc137d18d_o.jpg,0.26,0.55121326
10044155@N06/landmark_aligned_face.140.11331297256_0dd6face23_o.jpg,0.55,0.48718655
10044155@N06/landmark_aligned_face.140.11331226025_e649b1c7cb_o.jpg,0.54,0.5040449
20254529@N04/landmark_aligned_face.52.9405938138_830d32c93d_o.jpg,0.76,0.5513646
10044155@N06/landmark_aligned_face.140.11345506124_c397d8c402_o.jpg,0.44,0.4950203
10044155@N06/landmark_aligned_face.144.11331231605_1083a690dc_o.jpg,0.28,0.4994552
30601258@N03/landmark_aligned_face.5.11562657036_5fe2235bed_o.jpg,0.56,0.5178893
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.33,0.467183
20254529@N04/landmark_aligned_face.28.11528360963_def8e66df0_o.jpg,0.6,0.4918311
10044155@N06/landmark_aligned_face.133.11343929825_e91310d8bb_o.jpg,0.43,0.49184072
30601258@N03/landmark_aligned_face.4.9671705985_3260c07f79_o.jpg,0.42,0.55619854
20254529@N04/landmark_aligned_face.18.9934643594_e73e930c66_o.jpg,0.28,0.53085023
10044155@N06/landmark_aligned_face.145.11331226025_e649b1c7cb_o.jpg,0.28,0.4900055
29671106@N00/landmark_aligned_face.190.9395358223_e0ce7e6795_o.jpg,0.51,0.5873028
30601258@N03/landmark_aligned_face.8.9347751543_0168b92ffb_o.jpg,0.21,0.55267787
30601258@N03/landmark_aligned_face.9.11861488155_57b078fbea_o.jpg,0.33,0.44981983
63153065@N07/landmark_aligned_face.243.9449083347_5924e86339_o.jpg,0.34,0.4745216
63153065@N07/landmark_aligned_face.239.9488012547_9159d4c8ab_o.jpg,0.27,0.5425725
29671106@N00/landmark_aligned_face.186.11560453163_0f9451e2c5_o.jpg,0.31,0.4844557
29671106@N00/landmark_aligned_face.189.9058732873_0eeddfcc58_o.jpg,0.53,0.50110745
29671106@N00/landmark_aligned_face.201.8137378789_7223f571bf_o.jpg,0.3,0.50185376
29671106@N00/landmark_aligned_face.195.11192913354_9b4deea81d_o.jpg,0.48,0.5613563
9017386@N06/landmark_aligned_face.211.11793646253_3c29ec8464_o.jpg,0.38,0.51169944
29671106@N00/landmark_aligned_face.187.11506343234_8b8e2efa2a_o.jpg,0.49,0.49609587
10044155@N06/landmark_aligned_face.137.11345830753_1574997964_o.jpg,0.2,0.46715328
29671106@N00/landmark_aligned_face.192.11192916406_3288dd6c8f_o.jpg,0.28,0.5078967
29671106@N00/landmark_aligned_face.187.11506282965_3691e18c7c_o.jpg,0.6,0.5175128
30601258@N03/landmark_aligned_face.1.9904367094_c989fafe26_o.jpg,0.24,0.49670887
63153065@N07/landmark_aligned_face.242.9449073757_0e2895c46f_o.jpg,0.38,0.49853623
30601258@N03/landmark_aligned_face.11.11562646516_0c53df3975_o.jpg,0.46,0.5612658
9017386@N06/landmark_aligned_face.212.11793690303_998b613959_o.jpg,0.29,0.5062908
62501130@N02/landmark_aligned_face.98.11305749136_8542463c0e_o.jpg,0.69,0.53116506
10044155@N06/landmark_aligned_face.137.11345586926_27c45583a9_o.jpg,0.4,0.5310384
63153065@N07/landmark_aligned_face.230.9289566018_a95a6e8971_o.jpg,0.3,0.48759598
29671106@N00/landmark_aligned_face.187.9199713127_c5dd72b799_o.jpg,0.52,0.54977524
29671106@N00/landmark_aligned_face.203.9202486162_85b97652a1_o.jpg,0.27,0.53108025
10044155@N06/landmark_aligned_face.132.11343883554_f289ffed45_o.jpg,0.32,0.51436704
20254529@N04/landmark_aligned_face.66.9934628386_2f200cb235_o.jpg,0.44,0.529666
37303189@N08/landmark_aligned_face.89.8710934801_80e9703917_o.jpg,0.43,0.5057288
63153065@N07/landmark_aligned_face.240.9451863796_91bdbca4b9_o.jpg,0.56,0.52420646
30601258@N03/landmark_aligned_face.7.9350503632_d1c0024287_o.jpg,0.55,0.4929492
29671106@N00/landmark_aligned_face.186.9058780701_6a018534eb_o.jpg,0.49,0.42535165
9017386@N06/landmark_aligned_face.205.10770802536_1862ec85f4_o.jpg,0.46,0.5645197
63153065@N07/landmark_aligned_face.248.11051666663_2d0dd6b0ca_o.jpg,0.68,0.5231756
63153065@N07/landmark_aligned_face.235.11922578696_a797123851_o.jpg,0.49,0.5013206
9017386@N06/landmark_aligned_face.215.10770880025_bc9af5c520_o.jpg,0.48,0.5127665
10044155@N06/landmark_aligned_face.137.11345509685_6e2b1dfac7_o.jpg,0.4,0.5310384
30601258@N03/landmark_aligned_face.8.8747479789_a05a8b89c5_o.jpg,0.25,0.47198212
10044155@N06/landmark_aligned_face.153.11345832453_a6f691f233_o.jpg,0.64,0.5000227
63153065@N07/landmark_aligned_face.238.9451864624_974c54f215_o.jpg,0.4,0.41517618
9017386@N06/landmark_aligned_face.205.8505746342_c12ee3e635_o.jpg,0.58,0.54552364
20254529@N04/landmark_aligned_face.17.9405920480_f0d7ec6376_o.jpg,0.66,0.54531705
29671106@N00/landmark_aligned_face.195.11192897575_50ba9c797b_o.jpg,0.4,0.53862095
10406201@N05/landmark_aligned_face.266.9194114997_6c4bed91e1_o.jpg,0.5,0.5424353
20254529@N04/landmark_aligned_face.53.9405933820_9be92ca44f_o.jpg,0.63,0.52186036
9017386@N06/landmark_aligned_face.218.10770601955_e7ecc9ac58_o.jpg,0.37,0.5329322
63153065@N07/landmark_aligned_face.250.11051581296_ee7f7c3191_o.jpg,0.37,0.40048903
10406201@N05/landmark_aligned_face.268.11265972744_5f0ddcb041_o.jpg,0.26,0.49850264
29671106@N00/landmark_aligned_face.195.11192889926_0ab072095c_o.jpg,0.49,0.557685
10044155@N06/landmark_aligned_face.132.11343916003_83b2d8d3e1_o.jpg,0.33,0.51474917
30601258@N03/landmark_aligned_face.1.10571493783_a715bf1292_o.jpg,0.58,0.53170174
29671106@N00/landmark_aligned_face.198.11192889285_5e23fd3dd4_o.jpg,0.33,0.46572724
10406201@N05/landmark_aligned_face.264.11266018873_6bcfb24494_o.jpg,0.51,0.53670776
20254529@N04/landmark_aligned_face.68.9981673676_6a815a93e9_o.jpg,0.39,0.49686962
63153065@N07/landmark_aligned_face.231.11922012034_d4543d30c1_o.jpg,0.25,0.5016608
9017386@N06/landmark_aligned_face.210.8578335271_e8afb6b51e_o.jpg,0.4,0.4302157
9017386@N06/landmark_aligned_face.219.10770880025_bc9af5c520_o.jpg,0.4,0.53939474
63153065@N07/landmark_aligned_face.246.11051666663_2d0dd6b0ca_o.jpg,0.36,0.43950224
30601258@N03/landmark_aligned_face.12.9350582804_45768d8d49_o.jpg,0.36,0.55843383
63153065@N07/landmark_aligned_face.240.9449081001_df0de681f7_o.jpg,0.52,0.5129958
9017386@N06/landmark_aligned_face.207.10770601955_e7ecc9ac58_o.jpg,0.49,0.52572566
20254529@N04/landmark_aligned_face.29.11528358163_cd6b630122_o.jpg,0.81,0.5050616
10044155@N06/landmark_aligned_face.146.11331401403_bb5944aa2d_o.jpg,0.45,0.47689566
10406201@N05/landmark_aligned_face.268.11160743665_9ed3bbdb03_o.jpg,0.22,0.488464
29671106@N00/landmark_aligned_face.186.11417576495_3c3e3e2b6b_o.jpg,0.42,0.5336547
62501130@N02/landmark_aligned_face.100.11286000133_f8a1f8dd6b_o.jpg,0.41,0.5066553
10044155@N06/landmark_aligned_face.133.11345596463_f1b436705f_o.jpg,0.52,0.5073488
9017386@N06/landmark_aligned_face.210.8666510655_a4388b25e3_o.jpg,0.38,0.47384018
20254529@N04/landmark_aligned_face.17.9931444595_d574832e34_o.jpg,0.39,0.5072768
9017386@N06/landmark_aligned_face.218.10770684434_d85338d851_o.jpg,0.41,0.54296535
30601258@N03/landmark_aligned_face.11.10204420704_afc74e5fef_o.jpg,0.35,0.5214352
62501130@N02/landmark_aligned_face.99.11286001643_e92647752f_o.jpg,0.74,0.5062116
20254529@N04/landmark_aligned_face.17.9931544774_8aac8e124c_o.jpg,0.45,0.47701162
63153065@N07/landmark_aligned_face.229.11921721265_5f426ba56f_o.jpg,0.24,0.5154525
62501130@N02/landmark_aligned_face.98.11305705375_1b3263c3b3_o.jpg,0.44,0.5071571
30601258@N03/landmark_aligned_face.9.11862321136_bec50c2222_o.jpg,0.36,0.4605884
37303189@N08/landmark_aligned_face.84.9793124654_25eecaf6d2_o.jpg,0.28,0.55321693
9017386@N06/landmark_aligned_face.207.10770802536_1862ec85f4_o.jpg,0.42,0.52307916
37303189@N08/landmark_aligned_face.84.11310108816_289f10b80b_o.jpg,0.4,0.4995241
30601258@N03/landmark_aligned_face.4.11267890423_0b9ab21abe_o.jpg,0.71,0.47461727
29671106@N00/landmark_aligned_face.191.11192935686_ced2c71871_o.jpg,0.43,0.5451727
10044155@N06/landmark_aligned_face.147.11343969004_a2b72540b6_o.jpg,0.4,0.4818408
20254529@N04/landmark_aligned_face.14.9405889312_24b0909886_o.jpg,0.31,0.50920445
9017386@N06/landmark_aligned_face.220.10770684434_d85338d851_o.jpg,0.32,0.52983147
9017386@N06/landmark_aligned_face.214.10770967394_9cc6824fa0_o.jpg,0.22,0.5751874
63153065@N07/landmark_aligned_face.243.9157540215_3ee2d0405d_o.jpg,0.36,0.479605
29671106@N00/landmark_aligned_face.194.11193011473_c4131d0911_o.jpg,0.48,0.4775144
9017386@N06/landmark_aligned_face.221.10770726424_3e8a5d9acb_o.jpg,0.47,0.52945703
20254529@N04/landmark_aligned_face.14.9403105527_c8b77dc9aa_o.jpg,0.46,0.48998305
29671106@N00/landmark_aligned_face.189.8137378789_7223f571bf_o.jpg,0.46,0.49884894
29671106@N00/landmark_aligned_face.197.11192897575_50ba9c797b_o.jpg,0.79,0.5053473
20254529@N04/landmark_aligned_face.28.9405975792_eed1f0b744_o.jpg,0.55,0.4626621
62501130@N02/landmark_aligned_face.98.11399463905_4eaa976cf0_o.jpg,0.48,0.49735317
20254529@N04/landmark_aligned_face.17.9931547394_c905d9c70f_o.jpg,0.33,0.48272324
30601258@N03/landmark_aligned_face.10.11551510215_3203d081c4_o.jpg,0.61,0.49370483
29671106@N00/landmark_aligned_face.198.11192913354_9b4deea81d_o.jpg,0.34,0.4618544
30601258@N03/landmark_aligned_face.3.11727338963_25827f6dd1_o.jpg,0.32,0.50970334
37303189@N08/landmark_aligned_face.89.8712057834_1013597587_o.jpg,0.46,0.47561714
9017386@N06/landmark_aligned_face.208.10009176615_9dbc4aec17_o.jpg,0.4,0.49146387
29671106@N00/landmark_aligned_face.191.11192889926_0ab072095c_o.jpg,0.51,0.5195924
29671106@N00/landmark_aligned_face.197.11192913786_a447ea6560_o.jpg,0.31,0.55372226
10044155@N06/landmark_aligned_face.134.11331320526_f8635e254e_o.jpg,0.62,0.50207084
29671106@N00/landmark_aligned_face.186.11418671403_3e17db796d_o.jpg,0.49,0.43895227
9017386@N06/landmark_aligned_face.215.10770684434_d85338d851_o.jpg,0.53,0.5170853
29671106@N00/landmark_aligned_face.193.11192913786_a447ea6560_o.jpg,0.48,0.53338766
30601258@N03/landmark_aligned_face.1.11438175534_c13ee0375c_o.jpg,0.58,0.52243394
10044155@N06/landmark_aligned_face.139.11331408183_5c86f8809a_o.jpg,0.17,0.51828414
62501130@N02/landmark_aligned_face.97.11285959474_097814a8df_o.jpg,0.34,0.4978597
20254529@N04/landmark_aligned_face.45.9931616164_247381f224_o.jpg,0.37,0.43699124
29671106@N00/landmark_aligned_face.194.11193031783_4375d8a704_o.jpg,0.48,0.5013609
20254529@N04/landmark_aligned_face.18.9401932881_8bb1e9ca94_o.jpg,0.3,0.5189372
10406201@N05/landmark_aligned_face.268.11266018873_6bcfb24494_o.jpg,0.45,0.49656525
62501130@N02/landmark_aligned_face.99.11399432395_371be641d1_o.jpg,0.32,0.5510121
10406201@N05/landmark_aligned_face.271.10268257873_a62ae6c3d7_o.jpg,0.53,0.538301
20254529@N04/landmark_aligned_face.28.11528267775_c2f752ba0d_o.jpg,0.38,0.4598406
29671106@N00/landmark_aligned_face.202.8084102228_616f5f8934_o.jpg,0.63,0.5145211
29671106@N00/landmark_aligned_face.187.11506365876_9478010ab2_o.jpg,0.43,0.510039
63153065@N07/landmark_aligned_face.252.11543878773_cc8fba7512_o.jpg,0.33,0.49367705
63153065@N07/landmark_aligned_face.239.9427768299_d2821b409b_o.jpg,0.29,0.48742712
9017386@N06/landmark_aligned_face.212.11793676473_bfc3582136_o.jpg,0.47,0.49576443
20254529@N04/landmark_aligned_face.16.9405701730_ea7768a169_o.jpg,0.7,0.46132213
20254529@N04/landmark_aligned_face.14.9981731644_d2e6fab97a_o.jpg,0.35,0.5187416
30601258@N03/landmark_aligned_face.7.9347841549_95fc94da30_o.jpg,0.67,0.5437209
30601258@N03/landmark_aligned_face.9.10399397284_4a56c40bc6_o.jpg,0.42,0.4955284
10406201@N05/landmark_aligned_face.264.10268257873_a62ae6c3d7_o.jpg,0.37,0.5641232
30601258@N03/landmark_aligned_face.11.11705657014_348233444a_o.jpg,0.24,0.5258224
30601258@N03/landmark_aligned_face.8.9096734982_fe46322f92_o.jpg,0.26,0.49644208
29671106@N00/landmark_aligned_face.187.11506339644_bbc16aeda9_o.jpg,0.41,0.48166028
9017386@N06/landmark_aligned_face.221.10770684434_d85338d851_o.jpg,0.73,0.5171772
63153065@N07/landmark_aligned_face.238.9449081001_df0de681f7_o.jpg,0.39,0.4298839
10044155@N06/landmark_aligned_face.140.10744918304_566b1e19fe_o.jpg,0.49,0.45775312
30601258@N03/landmark_aligned_face.11.10943691653_5e21152426_o.jpg,0.26,0.48726544
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.23,0.51360714
9017386@N06/landmark_aligned_face.205.11792755764_35f8d415e1_o.jpg,0.3,0.5286712
10044155@N06/landmark_aligned_face.147.11345807533_ab928c065a_o.jpg,0.56,0.51551694
29671106@N00/landmark_aligned_face.186.11421265666_d5bbd01d03_o.jpg,0.69,0.45642215
10044155@N06/landmark_aligned_face.165.11345648143_0726f9fde6_o.jpg,0.39,0.5113622
10044155@N06/landmark_aligned_face.145.11345554614_b4907f8f02_o.jpg,0.25,0.5135682
29671106@N00/landmark_aligned_face.186.11472453305_cd512a2b62_o.jpg,0.54,0.5439499
37303189@N08/landmark_aligned_face.88.9793729733_98c279814c_o.jpg,0.23,0.47693068
10044155@N06/landmark_aligned_face.132.11343779175_d8e550d32e_o.jpg,0.31,0.5045493
10406201@N05/landmark_aligned_face.266.10268404906_2b64e50a06_o.jpg,0.35,0.51050645
62501130@N02/landmark_aligned_face.98.11286018683_9bcd57f1b6_o.jpg,0.34,0.49990526
29671106@N00/landmark_aligned_face.193.9339985224_ed51d1d021_o.jpg,0.54,0.5223874
30601258@N03/landmark_aligned_face.4.10424707975_12e1d43262_o.jpg,0.38,0.49731424
10406201@N05/landmark_aligned_face.271.11457903056_ba4ebfdaab_o.jpg,0.59,0.5631679
10406201@N05/landmark_aligned_face.264.10016273476_91202c1b04_o.jpg,0.29,0.5061475
