Image1,Image2,VGG-Face,VGG-Face Match,OpenFace,OpenFace Match,Facenet,Facenet Match,ArcFace,ArcFace Match
30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.22654763441943016,0.5564838108611959,0.6185327576854063,0.6860499005987335,True,False,False,False
30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.6215584889535533,0.7312648481613135,0.8835118643282771,0.9544318916839446,False,False,False,False
30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.22221581317383177,0.14074024208037728,0.34933390252149565,0.5218446696068143,True,False,True,True
30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.27514282444973137,0.4519759907815606,0.326761126363473,0.38750873721376944,True,False,True,True
30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.14794965180637165,0.3608192629294865,0.24426222200332748,0.4044870857946369,True,False,True,True
30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.43605507901844587,0.5216778039265078,0.8510723066515473,0.9006139898680677,False,False,False,False
30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.2535668906649603,0.3197565960072202,0.46534224794214507,0.4482360453604499,True,False,False,True
30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.22865241313619034,0.30498258249454724,0.3118719755099024,0.42107532628647604,True,False,True,True
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.4768232100297095,0.6956541806547556,0.6980991920032997,0.9184234882732643,False,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.43605507901844587,0.5216778039265078,0.8510723066515473,0.9006139898680677,False,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.6570672836512971,0.26916873288070864,0.8589763806974167,0.9862412366960589,False,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.6272249355461343,0.47530105764823516,0.9069634559122008,0.9250953773971972,False,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.5594890476983736,0.5670061300246863,0.8535752729262686,0.9159775716901438,False,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.6034811396016414,0.33326629195250634,0.8820569990280935,0.8948462226501129,False,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.44402447826293545,0.6725787431416201,0.9029930841031999,0.9275469297326003,False,False,False,False
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.1544487784610461,0.24070294711320317,0.26689194393338134,0.4331233868840787,True,False,True,True
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.5700479936785214,0.5328937792503614,0.31348396096134634,0.337134478172066,False,False,True,True
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.1741450562439376,0.34005011334726165,0.40017901242662635,0.47181756935227226,True,False,False,True
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.24695261546693326,0.6001266908197089,0.6523582892933443,0.7402969977239063,True,False,False,False
30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.6215584889535533,0.7312648481613135,0.8835118643282771,0.9544318916839446,False,False,False,False
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.6570672836512971,0.26916873288070864,0.8589763806974167,0.9862412366960589,False,False,False,False
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.2535668906649603,0.3197565960072202,0.46534224794214507,0.4482360453604499,True,False,False,True
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.09754601021232512,0.16741399189977546,0.21207833439600743,0.19512155644845108,True,False,True,True
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.2907816940528979,0.5462358193320618,0.31743274217078365,0.40866282522902087,True,False,True,True
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.20672633490804748,0.488859660825262,0.295303076901661,0.4359125360354955,True,False,True,True
30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.13972571178023518,0.10000920087657017,0.23427158396189807,0.2568031712541152,True,False,True,True
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.2252458782520841,0.529922341341778,0.6707747668105856,0.777848773066404,True,False,False,False
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.22221581317383177,0.14074024208037728,0.34933390252149565,0.5218446696068143,True,False,True,True
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.29344704384151776,0.478019814576809,0.4342744559338084,0.5461320666384513,True,False,False,True
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.1673099490357346,0.2194564390168261,0.33460295935295736,0.40702563773474076,True,False,True,True
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.1544487784610461,0.24070294711320317,0.26689194393338134,0.4331233868840787,True,False,True,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.24695261546693326,0.6001266908197089,0.6523582892933443,0.7402969977239063,True,False,False,False
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.19356087624884066,0.11465156874087756,0.38898347857687743,0.494971578768184,True,False,True,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.5700479936785214,0.5328937792503614,0.31348396096134634,0.337134478172066,False,False,True,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.2769689544083994,0.6041751984821854,0.5815402964406267,0.7535274255241695,True,False,False,False
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.5594890476983736,0.5670061300246863,0.8535752729262686,0.9159775716901438,False,False,False,False
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.32041454596278973,0.6134376860077295,0.6521504060862757,0.6854274535788377,True,False,False,False
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.22654763441943016,0.5564838108611959,0.6185327576854063,0.6860499005987335,True,False,False,False
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.2434230382763758,0.3409845883552135,0.2785879111504972,0.4837532381980929,True,False,True,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.2252458782520841,0.529922341341778,0.6707747668105856,0.777848773066404,True,False,False,False
30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.3058830191017261,0.6323011549480833,0.37016843544414946,0.6688479071005748,True,False,True,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.2113870180187417,0.4105473404927775,0.6602559255375962,0.6308953982112897,True,False,False,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.32705546682001574,0.7900679191854265,0.5686760701401382,0.6488987907210478,True,False,False,True
30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.226282304675679,0.5354793755246074,0.6001931905255284,0.6822293517255037,True,False,False,False
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.20672633490804748,0.488859660825262,0.295303076901661,0.4359125360354955,True,False,True,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.29344704384151776,0.478019814576809,0.4342744559338084,0.5461320666384513,True,False,False,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.20341143913942195,0.3643930911537522,0.27032440023787985,0.3177824806935524,True,False,True,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.32041454596278973,0.6134376860077295,0.6521504060862757,0.6854274535788377,True,False,False,False
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.2769689544083994,0.6041751984821854,0.5815402964406267,0.7535274255241695,True,False,False,False
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.2434230382763758,0.3409845883552135,0.2785879111504972,0.4837532381980929,True,False,True,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.44402447826293545,0.6725787431416201,0.9029930841031999,0.9275469297326003,False,False,False,False
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.6034811396016414,0.33326629195250634,0.8820569990280935,0.8948462226501129,False,False,False,False
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.2300177718856331,0.4843360461699384,0.39148291329524443,0.37026727393854464,True,False,True,True
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.14794965180637165,0.3608192629294865,0.24426222200332748,0.4044870857946369,True,False,True,True
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.2024399457557814,0.15651725018768858,0.23553634565806358,0.2290531321244833,True,False,True,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.19681892545539548,0.17112443424947876,0.20586749526066483,0.39006905434867367,True,False,True,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.2606814880168372,0.3035572121384231,0.2839410549698682,0.4075914217700233,True,False,True,True
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.30534346687587277,0.3207833771859071,0.30967098956627126,0.40002469846822286,True,False,True,True
30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.22865241313619034,0.30498258249454724,0.3118719755099024,0.42107532628647604,True,False,True,True
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.20341143913942195,0.3643930911537522,0.27032440023787985,0.3177824806935524,True,False,True,True
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.2751886234453411,0.340803916857806,0.3228438455106888,0.35630215525932785,True,False,True,True
30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.13972571178023518,0.10000920087657017,0.23427158396189807,0.2568031712541152,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.32705546682001574,0.7900679191854265,0.5686760701401382,0.6488987907210478,True,False,False,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.2907816940528979,0.5462358193320618,0.31743274217078365,0.40866282522902087,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.272543838157679,0.4499249591178145,0.31109593096585997,0.4471054502623013,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.3058830191017261,0.6323011549480833,0.37016843544414946,0.6688479071005748,True,False,True,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.11518638385_cac7193c86_o.jpg,0.1673099490357346,0.2194564390168261,0.33460295935295736,0.40702563773474076,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.4768232100297095,0.6956541806547556,0.6980991920032997,0.9184234882732643,False,False,False,False
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.10424815813_e94629b1ec_o.jpg,0.11664092090185763,0.2243500232123289,0.34490262041442066,0.3389476628575432,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.2751886234453411,0.340803916857806,0.3228438455106888,0.35630215525932785,True,False,True,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.11624488765_9db0b93c94_o.jpg,0.09754601021232512,0.16741399189977546,0.21207833439600743,0.19512155644845108,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.19681892545539548,0.17112443424947876,0.20586749526066483,0.39006905434867367,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.27514282444973137,0.4519759907815606,0.326761126363473,0.38750873721376944,True,False,True,True
30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,0.2985476549006214,0.5468938550083229,0.46841021308295805,0.3759602805617912,True,False,False,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.11167478633_afa18032b6_o.jpg,0.2985476549006214,0.5468938550083229,0.46841021308295805,0.3759602805617912,True,False,False,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.9731074481_5821415708_o.jpg,0.2024399457557814,0.15651725018768858,0.23553634565806358,0.2290531321244833,True,False,True,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.11816644924_075c3d8d59_o.jpg,0.18111272765902098,0.2567253180590904,0.42661429991961053,0.3946588361715918,True,False,False,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.11431644464_5510e0b7e9_o.jpg,0.2113870180187417,0.4105473404927775,0.6602559255375962,0.6308953982112897,True,False,False,True
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.10190308156_5c748ab2da_o.jpg,0.6272249355461343,0.47530105764823516,0.9069634559122008,0.9250953773971972,False,False,False,False
30601258@N03/landmark_aligned_face.2.10438008125_7d673b3b16_o.jpg,30601258@N03/landmark_aligned_face.2.10571000386_90e4070c7c_o.jpg,0.2300177718856331,0.4843360461699384,0.39148291329524443,0.37026727393854464,True,False,True,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.11727342573_95f82a3c49_o.jpg,0.34102396326928663,0.3311900126580577,0.8261995327499102,0.55669282619995,True,False,False,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.10795434905_eafdf817ee_o.jpg,0.22690911304626948,0.3171917429144887,0.04610418627404389,0.35023554714721616,True,False,True,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,0.26068931776982374,0.4672095220285988,0.7004279138544252,0.42441256789161896,True,False,False,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.10852328926_9c0d4e8584_o.jpg,0.24046315547156605,0.34203606202090264,0.847695835502874,0.6058144171187325,True,False,False,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,0.314998300285096,0.5954659407875729,0.78163391758255,0.585360238997479,True,False,False,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.9921382773_99dd53ae10_o.jpg,0.2752780191229406,0.3644716860940025,0.7142903661139086,0.5246362629473372,True,False,False,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.9988153884_e7e144a3d5_o.jpg,0.19061709626797518,0.2765694057297279,0.25233659651860474,0.3470741897666798,True,False,True,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.10852267285_6a8bf80e7a_o.jpg,0.24128265063292154,0.20652454847063173,0.8121687436842945,0.5277128881260403,True,False,False,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.10852267285_6a8bf80e7a_o.jpg,0.2923677085759119,0.49540997965528566,0.49211644013255185,0.6207254182524911,True,False,False,True
30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,30601258@N03/landmark_aligned_face.3.11727338963_25827f6dd1_o.jpg,0.37914652327213294,0.45288756199828506,0.8277876081792124,0.5971366065350154,True,False,False,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.10795434905_eafdf817ee_o.jpg,0.29492190783414907,0.39464100700080595,0.8560550423559083,0.7019071018585885,True,False,False,False
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,0.314998300285096,0.5954659407875729,0.78163391758255,0.585360238997479,True,False,False,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.9921382773_99dd53ae10_o.jpg,0.25969448301991815,0.5268033667146311,0.2923735820830383,0.4015574670827038,True,False,True,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.11727338963_25827f6dd1_o.jpg,0.2061975487508203,0.308098320978499,0.24343809253617743,0.38621987116018575,True,False,True,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.11727342573_95f82a3c49_o.jpg,0.19154564630757653,0.30275263850882383,0.15404007304185874,0.4054265887587116,True,False,True,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.10852328926_9c0d4e8584_o.jpg,0.3404365484710765,0.27282154359187316,0.4051563057329286,0.44019927616256105,True,False,False,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,0.26305008345185976,0.5255415846041511,0.4263516851048351,0.4772965830543189,True,False,False,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.10852267285_6a8bf80e7a_o.jpg,0.2566090087740758,0.3037406969309686,0.4047717506435736,0.43102870926929604,True,False,False,True
30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,30601258@N03/landmark_aligned_face.3.9988153884_e7e144a3d5_o.jpg,0.38190009824450954,0.6273310782593606,0.5998616771549901,0.5607127092604345,True,False,False,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.10437979845_5985be4b26_o.jpg,0.26068931776982374,0.4672095220285988,0.7004279138544252,0.42441256789161896,True,False,False,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.9988153884_e7e144a3d5_o.jpg,0.26689094573915795,0.44520091986915555,0.39218735324226417,0.4130699808004269,True,False,True,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.11727338963_25827f6dd1_o.jpg,0.2647113117191021,0.23867580281363265,0.4458970396699182,0.3851981393867102,True,False,False,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.10795434905_eafdf817ee_o.jpg,0.18904436300598637,0.27204961169823805,0.8260803217106649,0.41465847616342133,True,False,False,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.11727849366_1283a01132_o.jpg,0.26305008345185976,0.5255415846041511,0.4263516851048351,0.4772965830543189,True,False,False,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.11727342573_95f82a3c49_o.jpg,0.24557756782513562,0.2909649561930674,0.397548066504701,0.3932606421388227,True,False,True,True
30601258@N03/landmark_aligned_face.3.9254706027_30fb69d508_o.jpg,30601258@N03/landmark_aligned_face.3.9921382773_99dd53ae10_o.jpg,0.2504046377106224,0.47674794902071627,0.356321798275517,0.348587044566975,True,False,True,True
