Image,MS,Qscore
Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0002.jpg,0.23,0.49067694
Rob_Lowe/Rob_Lowe_0004.jpg,0.57,0.4447667
Jose_Viegas_Filho/Jose_Viegas_Filho_0001.jpg,0.17,0.48539534
Amelia_Vega/Amelia_Vega_0001.jpg,0.16,0.49409184
Bob_Stoops/Bob_Stoops_0005.jpg,0.25,0.42575672
Sharon_Davis/Sharon_Davis_0001.jpg,0.64,0.5227971
Tom_Daschle/Tom_Daschle_0009.jpg,0.42,0.44807217
Tom_Daschle/Tom_Daschle_0020.jpg,0.25,0.4905605
Thomas_OBrien/Thomas_OBrien_0008.jpg,0.41,0.37181652
Ricardo_Sanchez/Ricardo_Sanchez_0004.jpg,0.27,0.46308792
Ali_Naimi/Ali_Naimi_0008.jpg,0.27,0.45641026
Zhu_Rongji/Zhu_Rongji_0006.jpg,0.22,0.49368027
John_Taylor/John_Taylor_0001.jpg,0.14,0.5169146
Eva_Dimas/Eva_Dimas_0002.jpg,0.13,0.4734936
Tang_Jiaxuan/Tang_Jiaxuan_0006.jpg,0.19,0.49090144
Elena_Bovina/Elena_Bovina_0001.jpg,0.54,0.46730328
Thomas_OBrien/Thomas_OBrien_0005.jpg,0.24,0.4711136
Tom_Hanks/Tom_Hanks_0010.jpg,0.25,0.50612986
Tim_Chapman/Tim_Chapman_0001.jpg,0.47,0.4526522
Robert_Witt/Robert_Witt_0001.jpg,0.27,0.51927763
Ellen_Engleman/Ellen_Engleman_0001.jpg,0.59,0.4677978
Lee_Hoi-chang/Lee_Hoi-chang_0001.jpg,0.24,0.4750018
Justin_Timberlake/Justin_Timberlake_0002.jpg,0.28,0.43521297
Russell_Simmons/Russell_Simmons_0004.jpg,0.19,0.4473421
Bode_Miller/Bode_Miller_0002.jpg,0.12,0.4683146
Thomas_Malchow/Thomas_Malchow_0002.jpg,0.24,0.45893648
Jim_Hahn/Jim_Hahn_0002.jpg,0.29,0.45545694
Jean_Chretien/Jean_Chretien_0015.jpg,0.19,0.4158502
Augusto_Pinochet/Augusto_Pinochet_0001.jpg,0.34,0.45066106
Arantxa_Sanchez-Vicario/Arantxa_Sanchez-Vicario_0001.jpg,0.47,0.44126666
Ben_Affleck/Ben_Affleck_0005.jpg,0.26,0.46801803
Bernard_Law/Bernard_Law_0004.jpg,0.4,0.47699958
Ken_Watanabe/Ken_Watanabe_0002.jpg,0.35,0.4225303
Michael_Patrick_King/Michael_Patrick_King_0001.jpg,0.1,0.46791032
John_Rowland/John_Rowland_0002.jpg,0.46,0.4929115
Bertie_Ahern/Bertie_Ahern_0002.jpg,0.38,0.46161357
Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_0014.jpg,0.73,0.4041102
Carly_Fiorina/Carly_Fiorina_0001.jpg,0.53,0.53348225
Elizabeth_Smart/Elizabeth_Smart_0001.jpg,0.25,0.4446493
Heidi_Klum/Heidi_Klum_0003.jpg,0.18,0.4418602
Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0007.jpg,0.21,0.45429367
Christine_Gregoire/Christine_Gregoire_0002.jpg,0.19,0.4494229
Susan_Sarandon/Susan_Sarandon_0005.jpg,0.24,0.5189101
Sally_Ride/Sally_Ride_0001.jpg,0.1,0.4545316
Nicholas_Tse/Nicholas_Tse_0001.jpg,0.55,0.46358943
Fayssal_Mekdad/Fayssal_Mekdad_0003.jpg,0.34,0.5241955
Asa_Hutchinson/Asa_Hutchinson_0001.jpg,0.49,0.45271775
Rainer_Schuettler/Rainer_Schuettler_0005.jpg,0.18,0.44566265
Carlos_Moya/Carlos_Moya_0001.jpg,0.15,0.43204057
Kristen_Breitweiser/Kristen_Breitweiser_0001.jpg,0.43,0.47311303
Ariel_Sharon/Ariel_Sharon_0069.jpg,0.23,0.42195725
Ian_McKellen/Ian_McKellen_0001.jpg,0.16,0.5063344
Larry_Thompson/Larry_Thompson_0004.jpg,0.32,0.49872166
Barbara_Walters/Barbara_Walters_0003.jpg,0.17,0.44635406
Jean_Chretien/Jean_Chretien_0024.jpg,0.2,0.49551803
Gil_de_Ferran/Gil_de_Ferran_0001.jpg,0.45,0.51374096
Ben_Affleck/Ben_Affleck_0004.jpg,0.26,0.45943606
Amelie_Mauresmo/Amelie_Mauresmo_0005.jpg,0.26,0.47054416
Zhu_Rongji/Zhu_Rongji_0008.jpg,0.62,0.49533582
Mathias_Reichhold/Mathias_Reichhold_0001.jpg,0.17,0.42155597
Bill_Frist/Bill_Frist_0008.jpg,0.3,0.4589427
Paris_Hilton/Paris_Hilton_0001.jpg,0.26,0.46315226
Michael_Chang/Michael_Chang_0003.jpg,0.23,0.4477332
Emmanuelle_Beart/Emmanuelle_Beart_0001.jpg,0.21,0.4698479
Nicholas_Tse/Nicholas_Tse_0002.jpg,0.55,0.4603128
Zarai_Toledo/Zarai_Toledo_0001.jpg,0.39,0.4894231
Bertrand_Bonello/Bertrand_Bonello_0001.jpg,0.15,0.49125078
Abdullah_al-Attiyah/Abdullah_al-Attiyah_0002.jpg,0.42,0.47048435
Rita_Wilson/Rita_Wilson_0003.jpg,0.1,0.51495606
Gary_Williams/Gary_Williams_0002.jpg,0.61,0.47886097
Jack_Straw/Jack_Straw_0022.jpg,0.14,0.47718757
Joschka_Fischer/Joschka_Fischer_0005.jpg,0.28,0.44329575
Bernard_Law/Bernard_Law_0001.jpg,0.35,0.5006731
Bill_Frist/Bill_Frist_0007.jpg,0.28,0.47629952
Elvis_Presley/Elvis_Presley_0002.jpg,0.08,0.5054966
Bill_Graham/Bill_Graham_0001.jpg,0.42,0.45068777
Colin_Farrell/Colin_Farrell_0007.jpg,0.17,0.46527064
Thomas_OBrien/Thomas_OBrien_0004.jpg,0.24,0.5007122
Carlos_Moya/Carlos_Moya_0008.jpg,0.24,0.43592265
Mark_Wahlberg/Mark_Wahlberg_0002.jpg,0.42,0.46700993
Cathy_Freeman/Cathy_Freeman_0002.jpg,0.41,0.41443348
Bob_Stoops/Bob_Stoops_0006.jpg,0.23,0.43391204
Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0005.jpg,0.25,0.44495997
John_Bolton/John_Bolton_0016.jpg,0.39,0.48054737
John_Reid/John_Reid_0002.jpg,0.24,0.46029866
Renee_Zellweger/Renee_Zellweger_0010.jpg,0.2,0.4768151
Steffi_Graf/Steffi_Graf_0004.jpg,0.84,0.46862686
Steve_Backley/Steve_Backley_0002.jpg,0.21,0.47736794
Thomas_OBrien/Thomas_OBrien_0007.jpg,0.31,0.4530995
Eileen_Coparropa/Eileen_Coparropa_0001.jpg,0.22,0.40609056
Hitomi_Soga/Hitomi_Soga_0002.jpg,0.16,0.44666067
Eric_Clapton/Eric_Clapton_0001.jpg,0.13,0.4241734
Kurt_Busch/Kurt_Busch_0002.jpg,0.55,0.4999162
Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,0.11,0.48834997
Martha_Burk/Martha_Burk_0003.jpg,0.27,0.5237112
Tim_Chapman/Tim_Chapman_0002.jpg,0.47,0.48694322
Rita_Wilson/Rita_Wilson_0001.jpg,0.19,0.5163792
Elizabeth_Dole/Elizabeth_Dole_0003.jpg,0.16,0.4927425
Roberto_Benigni/Roberto_Benigni_0002.jpg,0.12,0.45413032
Maggie_Smith/Maggie_Smith_0002.jpg,0.54,0.46135014
Ariel_Sharon/Ariel_Sharon_0012.jpg,0.28,0.48190108
Arnoldo_Aleman/Arnoldo_Aleman_0004.jpg,0.15,0.4433752
Bernard_Law/Bernard_Law_0003.jpg,0.49,0.4406905
Bob_Hope/Bob_Hope_0007.jpg,0.31,0.45773265
Brigitte_Boisselier/Brigitte_Boisselier_0002.jpg,0.13,0.47298214
Monique_Garbrecht-Enfeldt/Monique_Garbrecht-Enfeldt_0003.jpg,0.54,0.47443476
Edward_Kennedy/Edward_Kennedy_0001.jpg,0.23,0.44020435
Lars_Von_Trier/Lars_Von_Trier_0003.jpg,0.2,0.4465144
Chung_Mong-hun/Chung_Mong-hun_0001.jpg,0.46,0.48449352
Grady_Irvin_Jr/Grady_Irvin_Jr_0001.jpg,0.25,0.49595812
Pierre_Pettigrew/Pierre_Pettigrew_0002.jpg,0.35,0.4679198
Bernard_Law/Bernard_Law_0005.jpg,0.37,0.4656887
Makhdoom_Amin_Fahim/Makhdoom_Amin_Fahim_0001.jpg,0.26,0.50213677
Garry_Kasparov/Garry_Kasparov_0002.jpg,0.22,0.498408
Bob_Stoops/Bob_Stoops_0004.jpg,0.43,0.43017656
Kurt_Busch/Kurt_Busch_0001.jpg,0.55,0.47965267
Steve_Backley/Steve_Backley_0001.jpg,0.21,0.48752427
Vojislav_Kostunica/Vojislav_Kostunica_0001.jpg,0.52,0.47248957
Mike_Scioscia/Mike_Scioscia_0002.jpg,0.16,0.45391634
Heidi_Klum/Heidi_Klum_0005.jpg,0.19,0.46287078
Charles_Mathews/Charles_Mathews_0001.jpg,0.39,0.4533437
Federico_Trillo/Federico_Trillo_0003.jpg,0.23,0.46475115
Meryl_Streep/Meryl_Streep_0015.jpg,0.7,0.46548232
Vladimiro_Montesinos/Vladimiro_Montesinos_0003.jpg,0.5,0.5158519
Joan_Claybrook/Joan_Claybrook_0002.jpg,0.45,0.48138016
Colin_Farrell/Colin_Farrell_0004.jpg,0.28,0.47641823
Kelli_White/Kelli_White_0001.jpg,0.29,0.45269987
Stacy_Dragila/Stacy_Dragila_0001.jpg,0.99,0.47966918
Zhu_Rongji/Zhu_Rongji_0007.jpg,0.32,0.48037764
Joe_Gatti/Joe_Gatti_0002.jpg,0.44,0.4384547
Tom_Hanks/Tom_Hanks_0005.jpg,0.43,0.44604218
Dwayne_Johnson/Dwayne_Johnson_0002.jpg,0.25,0.48815864
Colin_Farrell/Colin_Farrell_0006.jpg,0.1,0.45488048
Rob_Marshall/Rob_Marshall_0005.jpg,0.18,0.45687237
Madonna/Madonna_0003.jpg,0.59,0.4386826
Ben_Curtis/Ben_Curtis_0002.jpg,0.37,0.4693499
Al_Pacino/Al_Pacino_0003.jpg,0.18,0.46002644
Tom_Hanks/Tom_Hanks_0001.jpg,0.21,0.49320695
Jim_Edmonds/Jim_Edmonds_0001.jpg,0.51,0.4894193
Cameron_Diaz/Cameron_Diaz_0001.jpg,0.25,0.4488106
Tamara_Brooks/Tamara_Brooks_0001.jpg,0.04,0.43239382
Ray_Allen/Ray_Allen_0001.jpg,0.5,0.48464367
Pupi_Avati/Pupi_Avati_0003.jpg,0.3,0.50346595
George_HW_Bush/George_HW_Bush_0005.jpg,0.2,0.4344277
Michael_Chang/Michael_Chang_0008.jpg,0.2,0.457885
Bill_Graham/Bill_Graham_0007.jpg,0.55,0.47295448
Brad_Johnson/Brad_Johnson_0004.jpg,0.71,0.42341003
Al_Davis/Al_Davis_0001.jpg,0.17,0.4704814
Thabo_Mbeki/Thabo_Mbeki_0001.jpg,0.45,0.47452256
Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_0007.jpg,0.48,0.46069798
George_Clooney/George_Clooney_0009.jpg,0.34,0.52068686
Nia_Vardalos/Nia_Vardalos_0002.jpg,0.24,0.44545278
Ana_Guevara/Ana_Guevara_0006.jpg,0.22,0.44996387
Michael_Chang/Michael_Chang_0007.jpg,0.29,0.46479166
Ian_Thorpe/Ian_Thorpe_0008.jpg,0.24,0.45500773
Yu_Shyi-kun/Yu_Shyi-kun_0003.jpg,0.13,0.41018966
Ariel_Sharon/Ariel_Sharon_0018.jpg,0.26,0.5172889
Hitomi_Soga/Hitomi_Soga_0001.jpg,0.18,0.45127654
John_Banko/John_Banko_0002.jpg,0.35,0.5217507
Marco_Antonio_Barrera/Marco_Antonio_Barrera_0001.jpg,0.45,0.48373905
Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_0027.jpg,0.36,0.45662677
Madonna/Madonna_0005.jpg,0.3,0.46329677
Olivia_Newton-John/Olivia_Newton-John_0001.jpg,0.16,0.46794492
Julio_Iglesias_Jr/Julio_Iglesias_Jr_0001.jpg,0.14,0.43741074
George_HW_Bush/George_HW_Bush_0008.jpg,0.22,0.3897721
Kristen_Breitweiser/Kristen_Breitweiser_0002.jpg,0.44,0.5059299
Natalie_Cole/Natalie_Cole_0001.jpg,0.08,0.4510077
Michelle_Pfeiffer/Michelle_Pfeiffer_0001.jpg,0.73,0.53233033
Renee_Zellweger/Renee_Zellweger_0011.jpg,0.21,0.46949384
GL_Peiris/GL_Peiris_0001.jpg,0.26,0.48068842
Ian_Thorpe/Ian_Thorpe_0009.jpg,0.14,0.4935715
Ali_Naimi/Ali_Naimi_0007.jpg,0.2,0.49335513
Jack_Straw/Jack_Straw_0027.jpg,0.17,0.4752774
Jean-Claude_Trichet/Jean-Claude_Trichet_0002.jpg,0.13,0.47293144
Arnoldo_Aleman/Arnoldo_Aleman_0005.jpg,0.16,0.47747862
Natalie_Maines/Natalie_Maines_0005.jpg,0.57,0.46231562
Susan_Sarandon/Susan_Sarandon_0001.jpg,0.39,0.46756303
Alejandro_Avila/Alejandro_Avila_0002.jpg,0.28,0.5010448
Lisa_Ling/Lisa_Ling_0001.jpg,0.56,0.47932974
Anthony_Hopkins/Anthony_Hopkins_0001.jpg,0.23,0.45381373
Natalie_Maines/Natalie_Maines_0002.jpg,0.38,0.4199902
Lisa_Marie_Presley/Lisa_Marie_Presley_0004.jpg,0.46,0.542118
Paul_Martin/Paul_Martin_0003.jpg,0.18,0.461467
Javier_Weber/Javier_Weber_0002.jpg,0.54,0.42083997
Ricardo_Sanchez/Ricardo_Sanchez_0006.jpg,0.5,0.4610476
Richard_Armitage/Richard_Armitage_0006.jpg,0.34,0.475648
George_Clooney/George_Clooney_0006.jpg,0.3,0.5016801
Alberto_Fujimori/Alberto_Fujimori_0002.jpg,0.12,0.50345445
Tom_Daschle/Tom_Daschle_0023.jpg,0.33,0.5188152
Eva_Dimas/Eva_Dimas_0001.jpg,0.13,0.45140266
Paul_ONeill/Paul_ONeill_0002.jpg,0.34,0.4217022
Bob_Hope/Bob_Hope_0001.jpg,0.26,0.5159415
Joan_Claybrook/Joan_Claybrook_0001.jpg,0.45,0.4924837
Rob_Lowe/Rob_Lowe_0002.jpg,0.43,0.45288002
Paul_Martin/Paul_Martin_0006.jpg,0.16,0.4229242
Ismail_Merchant/Ismail_Merchant_0002.jpg,0.12,0.50134724
Boris_Becker/Boris_Becker_0003.jpg,0.35,0.4461474
Michelle_Pfeiffer/Michelle_Pfeiffer_0003.jpg,0.62,0.46466663
Jason_Lezak/Jason_Lezak_0002.jpg,0.31,0.40412164
Carolina_Kluft/Carolina_Kluft_0001.jpg,0.59,0.47062525
Brad_Johnson/Brad_Johnson_0001.jpg,0.67,0.44243377
Victoria_Clarke/Victoria_Clarke_0001.jpg,0.28,0.4780644
Arye_Mekel/Arye_Mekel_0001.jpg,0.28,0.4685723
Rob_Marshall/Rob_Marshall_0003.jpg,0.22,0.45141128
Rio_Ferdinand/Rio_Ferdinand_0001.jpg,0.65,0.4285322
Eric_Clapton/Eric_Clapton_0002.jpg,0.13,0.44571397
Ian_Thorpe/Ian_Thorpe_0010.jpg,0.2,0.47524083
George_HW_Bush/George_HW_Bush_0007.jpg,0.21,0.46143815
Vladimir_Putin/Vladimir_Putin_0039.jpg,0.2,0.44919553
Vladimiro_Montesinos/Vladimiro_Montesinos_0001.jpg,0.44,0.51189876
Makhdoom_Amin_Fahim/Makhdoom_Amin_Fahim_0002.jpg,0.24,0.49564558
Cathy_Freeman/Cathy_Freeman_0001.jpg,0.41,0.4383953
Olivia_Newton-John/Olivia_Newton-John_0002.jpg,0.16,0.4907813
Jean_Chretien/Jean_Chretien_0003.jpg,0.31,0.47054464
George_HW_Bush/George_HW_Bush_0004.jpg,0.18,0.43523312
George_Clooney/George_Clooney_0008.jpg,0.18,0.52886856
Mark_Schweiker/Mark_Schweiker_0001.jpg,0.18,0.44678015
Paula_Radcliffe/Paula_Radcliffe_0006.jpg,0.75,0.4397372
Martha_Burk/Martha_Burk_0002.jpg,0.11,0.5109633
Don_Nickles/Don_Nickles_0002.jpg,0.18,0.5077624
Janet_Thorpe/Janet_Thorpe_0001.jpg,0.25,0.474158
Vojislav_Kostunica/Vojislav_Kostunica_0006.jpg,0.29,0.5088029
Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_0006.jpg,0.45,0.46857062
Bernard_Lord/Bernard_Lord_0001.jpg,0.07,0.49316207
Rick_Perry/Rick_Perry_0006.jpg,0.23,0.46389922
Tracee_Ellis_Ross/Tracee_Ellis_Ross_0002.jpg,0.15,0.43908277
Rob_Marshall/Rob_Marshall_0001.jpg,0.14,0.44151545
Salman_Rushdie/Salman_Rushdie_0003.jpg,0.2,0.43224356
Eddy_Merckx/Eddy_Merckx_0002.jpg,0.1,0.4491077
Emmanuelle_Beart/Emmanuelle_Beart_0002.jpg,0.16,0.48373237
Thabo_Mbeki/Thabo_Mbeki_0005.jpg,0.35,0.49362686
Zoran_Djindjic/Zoran_Djindjic_0003.jpg,0.28,0.48216808
Leonardo_DiCaprio/Leonardo_DiCaprio_0007.jpg,0.31,0.4892454
Ray_Romano/Ray_Romano_0009.jpg,0.58,0.4382424
Ian_Thorpe/Ian_Thorpe_0006.jpg,0.31,0.44568536
Tom_Craddick/Tom_Craddick_0004.jpg,0.4,0.4488269
Meryl_Streep/Meryl_Streep_0013.jpg,0.36,0.4770498
Hitomi_Soga/Hitomi_Soga_0003.jpg,0.17,0.47418785
Ruben_Studdard/Ruben_Studdard_0001.jpg,0.22,0.5018357
Rick_Perry/Rick_Perry_0002.jpg,0.56,0.38475814
John_Kerry/John_Kerry_0001.jpg,0.29,0.46549103
Lars_Von_Trier/Lars_Von_Trier_0001.jpg,0.19,0.46722436
Padraig_Harrington/Padraig_Harrington_0003.jpg,0.5,0.50378436
Ricardo_Sanchez/Ricardo_Sanchez_0005.jpg,0.23,0.46281403
John_Bolton/John_Bolton_0008.jpg,0.33,0.44009054
Tom_Hanks/Tom_Hanks_0009.jpg,0.36,0.4721107
Olesya_Bonabarenko/Olesya_Bonabarenko_0002.jpg,0.06,0.4747763
Justin_Timberlake/Justin_Timberlake_0004.jpg,0.29,0.4115444
Sharon_Stone/Sharon_Stone_0004.jpg,0.21,0.49416098
Cameron_Diaz/Cameron_Diaz_0003.jpg,0.41,0.50011516
Lee_Hoi-chang/Lee_Hoi-chang_0003.jpg,0.23,0.49607977
Paul_Martin/Paul_Martin_0002.jpg,0.18,0.50437576
Debra_Messing/Debra_Messing_0001.jpg,0.41,0.4911127
Ben_Affleck/Ben_Affleck_0006.jpg,0.39,0.509536
Amanda_Bynes/Amanda_Bynes_0002.jpg,0.26,0.49603736
Pupi_Avati/Pupi_Avati_0002.jpg,0.3,0.46305045
Magui_Serna/Magui_Serna_0002.jpg,0.19,0.44032255
Joschka_Fischer/Joschka_Fischer_0009.jpg,0.29,0.45700508
Harry_Belafonte/Harry_Belafonte_0001.jpg,0.21,0.43698385
Gwendal_Peizerat/Gwendal_Peizerat_0002.jpg,0.54,0.47448573
Tang_Jiaxuan/Tang_Jiaxuan_0001.jpg,0.22,0.48021474
Jack_Grubman/Jack_Grubman_0001.jpg,0.24,0.49365038
Ilan_Ramon/Ilan_Ramon_0003.jpg,0.54,0.43931603
Amelia_Vega/Amelia_Vega_0007.jpg,0.15,0.42463532
Rick_Perry/Rick_Perry_0003.jpg,0.26,0.49230042
Sandra_Bullock/Sandra_Bullock_0002.jpg,0.35,0.45346612
Howard_Schultz/Howard_Schultz_0002.jpg,0.1,0.48667055
Ozzy_Osbourne/Ozzy_Osbourne_0003.jpg,0.54,0.49077883
Bob_Hope/Bob_Hope_0002.jpg,0.53,0.4500149
Eric_Rosser/Eric_Rosser_0001.jpg,0.2,0.37813067
Tom_Hanks/Tom_Hanks_0004.jpg,0.25,0.5050021
Rolandas_Paksas/Rolandas_Paksas_0001.jpg,0.41,0.39933962
Barbara_Walters/Barbara_Walters_0001.jpg,0.17,0.46283007
Renee_Zellweger/Renee_Zellweger_0002.jpg,0.22,0.4302824
Yashwant_Sinha/Yashwant_Sinha_0005.jpg,0.27,0.48569414
Peter_Bacanovic/Peter_Bacanovic_0001.jpg,0.22,0.47323787
Julio_Iglesias_Jr/Julio_Iglesias_Jr_0002.jpg,0.14,0.4391967
Boris_Becker/Boris_Becker_0002.jpg,0.15,0.44818562
Eileen_Coparropa/Eileen_Coparropa_0003.jpg,0.12,0.44834545
Thomas_Malchow/Thomas_Malchow_0001.jpg,0.24,0.45689747
Ozzy_Osbourne/Ozzy_Osbourne_0001.jpg,0.7,0.4472588
Madonna/Madonna_0002.jpg,0.54,0.45673943
Kate_Capshaw/Kate_Capshaw_0002.jpg,0.29,0.46078324
Bill_Frist/Bill_Frist_0001.jpg,0.26,0.42549592
George_Ryan/George_Ryan_0001.jpg,0.28,0.47935933
Aaron_Peirsol/Aaron_Peirsol_0001.jpg,0.17,0.42407578
Jon_Voight/Jon_Voight_0001.jpg,0.29,0.47460976
Francisco_Flores/Francisco_Flores_0003.jpg,0.3,0.44490466
David_Dodge/David_Dodge_0002.jpg,0.68,0.44339275
Martin_McCauley/Martin_McCauley_0001.jpg,0.08,0.46589682
Ben_Affleck/Ben_Affleck_0001.jpg,0.4,0.43631718
Emmanuelle_Beart/Emmanuelle_Beart_0003.jpg,0.18,0.4856367
Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,0.72,0.4451758
Steve_Park/Steve_Park_0001.jpg,0.57,0.45527324
Chris_Bell/Chris_Bell_0001.jpg,0.3,0.48636085
Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_0016.jpg,0.33,0.53161556
Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0001.jpg,0.23,0.5015754
Ludivine_Sagnier/Ludivine_Sagnier_0001.jpg,0.63,0.45043656
Paul_ONeill/Paul_ONeill_0005.jpg,0.26,0.42444214
Ali_Naimi/Ali_Naimi_0003.jpg,0.26,0.4434706
Derek_Lowe/Derek_Lowe_0002.jpg,0.54,0.45668215
Moshe_Katsav/Moshe_Katsav_0001.jpg,0.3,0.5316738
Paul_Martin/Paul_Martin_0001.jpg,0.35,0.49858975
