Image1,Image2,VGG-Face,VGG-Face Match,OpenFace,OpenFace Match,Facenet,Facenet Match,ArcFace,ArcFace Match
Zhu_Rongji/Zhu_Rongji_0003.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.13152565503129,0.16898258920522924,0.1326214435862405,0.1970547460530393,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0009.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.17086944943006965,0.4061213018502602,0.22655335719716874,0.2760142311418591,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0006.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.10623787328618917,0.4372266464704102,0.10768489742147458,0.23918665708163944,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0009.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.7017593816707777,0.6145682617650472,0.7457661782064493,1.0067149737774765,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0009.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.18692070663386562,0.3662058328937624,0.15378607294095714,0.25625624197332153,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0006.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.23784303108721394,0.31897772735284846,0.2944002287011982,0.3236242872768311,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0006.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.3056334375588764,0.26540098482137353,0.31856655456494365,0.014470601130471272,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0006.jpg,Zhu_Rongji/Zhu_Rongji_0004.jpg,0.18408783473531987,0.13545698173432452,0.1438288180677152,0.3344419403184439,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.11497168085024301,0.4466663227868156,0.11746524360294242,0.2978956565768658,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0009.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.1424974313048718,0.385768382972384,0.15931897350871116,0.29750468981183,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0003.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.10623787328618917,0.4372266464704102,0.10768489742147458,0.23918665708163944,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0001.jpg,0.1072860716950036,0.26339249194312275,0.17933328639155,0.2648735181406895,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0004.jpg,0.13479050243267454,0.10095411773434981,0.1498771729590248,0.25093242097860147,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0009.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.23784303108721394,0.31897772735284846,0.2944002287011982,0.3236242872768311,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.20039267961584106,0.27826316686141084,0.2906788719127792,0.2982641156572683,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0006.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.07687348179834297,0.09577622198533409,0.09345577359135493,0.20167856462341116,True,True,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.13483147592708533,0.2395430819248182,0.19290422355132641,0.2582248111955938,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0009.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.20039267961584106,0.27826316686141084,0.2906788719127792,0.2982641156572683,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0006.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.14138860479447923,0.40817795748787866,0.19018884964974747,0.31751907114427647,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.56107819115692,0.8639355389669583,0.8271831657846754,1.0117016825467857,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.6365586385303788,0.6855781602567739,0.7567365350871402,0.9539917008332558,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.12420847543081293,0.3041264671565195,0.1567603279615325,0.20521079333217096,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.6225725792818383,0.5655048061602695,0.7878148563684308,0.9655111086660427,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.7017593816707777,0.6145682617650472,0.7457661782064493,1.0067149737774765,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0001.jpg,0.5810858070361744,0.8053592483266724,0.8714772201073638,1.0057838107289936,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.6394365796689733,0.7979443626906355,0.7477371441152068,1.0063215336910103,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.56107819115692,0.8639355389669583,0.8271831657846754,1.0117016825467857,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.17086944943006965,0.4061213018502602,0.22655335719716874,0.2760142311418591,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0005.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.07687348179834297,0.09577622198533409,0.09345577359135493,0.20167856462341116,True,True,True,True
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0001.jpg,0.07460567740895163,0.37615184701504667,0.14305286962567676,0.20727384649167224,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.060213633555741386,0.23724230895135445,0.16137207488666694,0.13348010254671938,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.6225725792818383,0.5655048061602695,0.7878148563684308,0.9655111086660427,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0004.jpg,0.6584445296669315,0.7534238446607886,0.8019344928029213,1.000117926016558,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.13152565503129,0.16898258920522924,0.1326214435862405,0.1970547460530393,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0004.jpg,0.10323740217833799,0.37813852153617344,0.16076633374344063,0.28398036921769887,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.11497168085024301,0.4466663227868156,0.11746524360294242,0.2978956565768658,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0001.jpg,0.12724909250355687,0.1600209086444856,0.2011395088810881,0.3125854055377977,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.09923483260350019,0.30596074191713907,0.19626442593071236,0.28408028781255523,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0008.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.3056334375588764,0.26540098482137353,0.31856655456494365,0.014470601130471272,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.10323740217833799,0.37813852153617344,0.16076633374344063,0.28398036921769887,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.19253162736956908,0.3014278451838789,0.20942633831938595,0.3005573686066908,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.15670408697043903,0.21500880243691567,0.25017064427496216,0.2534476489998915,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.6584445296669315,0.7534238446607886,0.8019344928029213,1.000117926016558,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.1072860716950036,0.26339249194312275,0.17933328639155,0.2648735181406895,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0007.jpg,0.05164243218304776,0.39963181012490634,0.12693951915102797,0.23641533983052587,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.13479050243267454,0.10095411773434981,0.1498771729590248,0.25093242097860147,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0002.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.16055226798722355,0.5056610391520058,0.14230850073185053,0.3444304203130448,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.05984606999265063,0.274421329744454,0.07700629292430583,0.10861921639737071,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.5810858070361744,0.8053592483266724,0.8714772201073638,1.0057838107289936,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.07460567740895163,0.37615184701504667,0.14305286962567676,0.20727384649167224,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.18408783473531987,0.13545698173432452,0.1438288180677152,0.3344419403184439,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.13001473451187096,0.2745079310109042,0.17762670733431485,0.2924314390542171,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0008.jpg,0.6365586385303788,0.6855781602567739,0.7567365350871402,0.9539917008332558,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0004.jpg,0.12724909250355687,0.1600209086444856,0.2011395088810881,0.3125854055377977,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0001.jpg,0.05164243218304776,0.39963181012490634,0.12693951915102797,0.23641533983052587,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0004.jpg,0.09923483260350019,0.30596074191713907,0.19626442593071236,0.28408028781255523,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0001.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.12900677548279893,0.27187811068457424,0.13239308219743318,0.18830485552303133,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0009.jpg,0.1424974313048718,0.385768382972384,0.15931897350871116,0.29750468981183,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0002.jpg,0.060213633555741386,0.23724230895135445,0.16137207488666694,0.13348010254671938,True,False,True,True
Jose_Dirceu/Jose_Dirceu_0002.jpg,Jose_Dirceu/Jose_Dirceu_0001.jpg,0.5948695900718386,0.42726381940307934,0.8101229392280239,0.9709063645364073,False,False,False,False
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0005.jpg,0.13483147592708533,0.2395430819248182,0.19290422355132641,0.2582248111955938,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0003.jpg,0.10642754825794398,0.14061767009237647,0.12963345209442145,0.1973834011632981,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0005.jpg,0.22054834382285426,0.3503858312313921,0.16124627569822558,0.3754364907055794,True,False,True,True
Jose_Dirceu/Jose_Dirceu_0001.jpg,Jose_Dirceu/Jose_Dirceu_0002.jpg,0.5948695900718386,0.42726381940307934,0.8101229392280239,0.9709063645364073,False,False,False,False
David_Spade/David_Spade_0002.jpg,David_Spade/David_Spade_0001.jpg,0.3235375662072988,0.2025351970151802,0.4079334370848835,0.5361340468163135,True,False,False,True
David_Spade/David_Spade_0001.jpg,David_Spade/David_Spade_0002.jpg,0.3235375662072988,0.2025351970151802,0.4079334370848835,0.5361340468163135,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.27230497526612696,0.2062811437506571,0.20519976593907063,0.3082275101350036,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.34969455065138444,0.32900548877459646,0.4049249231037291,0.429036386465822,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.3569216154998388,0.2883909145558523,0.39874743015475356,0.5554539533732682,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.2259411687819355,0.17716730937410208,0.24703074064922992,0.3818981392895021,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0026.jpg,0.1507857717414246,0.1607632024642902,0.29676307436258886,0.5213443016805248,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0017.jpg,0.26569866198140424,0.23284898870607962,0.21208249133844015,0.5363103116958032,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.15598089482684463,0.1555976076037746,0.14313202439925465,0.33956654942228126,True,False,True,True
Zhu_Rongji/Zhu_Rongji_0007.jpg,Zhu_Rongji/Zhu_Rongji_0006.jpg,0.14138860479447923,0.40817795748787866,0.19018884964974747,0.31751907114427647,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.28107380999502607,0.22201201517157587,0.372332361390722,0.5363647278350228,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.2837220907250082,0.30767131400768166,0.5164922358541764,0.5141950867446323,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0038.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.18746298142979256,0.08425172966342098,0.22759678969806674,0.416133841930443,True,True,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0005.jpg,0.2475453566195196,0.28006584360742204,0.3451463970711678,0.5664923765183845,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0017.jpg,0.2932874550537009,0.5078101853665975,0.4234478349197439,0.5924133073365581,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.21346311202846513,0.28658024674740257,0.3558685220491554,0.4146417186579402,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.33105262587872586,0.3066563744492552,0.40561307825791626,0.5889773580995732,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0038.jpg,0.3569216154998388,0.2883909145558523,0.39874743015475356,0.5554539533732682,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.38554082073434426,0.5292675474625725,0.3486333465953191,0.5510512560801277,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.2903391914268397,0.38073360881647134,0.5185869014071491,0.47349869312582293,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.36776048207265555,0.24131910506903742,0.5030441793648064,0.6973675324675088,True,False,False,False
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0017.jpg,0.22595916171023123,0.44078166902613247,0.3564735249629942,0.5339986853016978,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.27911109636128517,0.31439618433266747,0.43711787034876826,0.6471239353650959,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.23460882394232774,0.23984153093973837,0.3800867000262298,0.5734306679436765,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0009.jpg,Vladimir_Putin/Vladimir_Putin_0026.jpg,0.36776048207265555,0.24131910506903742,0.5030441793648064,0.6973675324675088,True,False,False,False
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.3476178438711599,0.34345053204277487,0.4395605128000605,0.5841922524431108,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0005.jpg,0.22544928744985548,0.42169765651357605,0.33546372138591696,0.4883377704580837,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0038.jpg,0.1507857717414246,0.1607632024642902,0.29676307436258886,0.5213443016805248,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0026.jpg,0.22595916171023123,0.44078166902613247,0.3564735249629942,0.5339986853016978,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.2648917003237672,0.2881301924328673,0.19610478212721583,0.43768434763368647,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.15614404842139917,0.3406995193300788,0.1725868247350515,0.3057418029020422,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0038.jpg,0.26569866198140424,0.23284898870607962,0.21208249133844015,0.5363103116958032,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0026.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.21482166821701942,0.2912939251584057,0.4015776264418861,0.4922771600134518,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.2932874550537009,0.5078101853665975,0.4234478349197439,0.5924133073365581,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0005.jpg,0.2113388390841171,0.4397610815903732,0.1819833642989095,0.41591816057038067,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.15073696361342848,0.1931158101599345,0.19879462215266352,0.3900971322650111,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0038.jpg,0.22054834382285426,0.3503858312313921,0.16124627569822558,0.3754364907055794,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.11169421239670951,0.13941291576790826,0.10530454102653453,0.21137895458788247,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.22205450324173026,0.2308119779559562,0.1736938351666527,0.34572203646386945,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.30759324155888645,0.33494593375804405,0.16436825805566546,0.45446688058377593,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.2135535549806019,0.13119201002058023,0.18588891127874096,0.4118493441107256,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.24477988962029373,0.33998091627610594,0.19235604412160479,0.33116108665760435,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.20068901351419743,0.34659648602349546,0.12812470116568453,0.3567309432348935,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0026.jpg,0.22544928744985548,0.42169765651357605,0.33546372138591696,0.4883377704580837,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.2475453566195196,0.28006584360742204,0.3451463970711678,0.5664923765183845,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0017.jpg,0.2113388390841171,0.4397610815903732,0.1819833642989095,0.41591816057038067,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0005.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.25508413074160685,0.5366341211672576,0.2770098801932719,0.40083782690846503,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.1924282809686334,0.15248885812894442,0.17136024804151195,0.25043226640041805,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.2577435996514632,0.23511138713091462,0.2085469927487359,0.4052392795514501,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.21758300198256375,0.19330858539094564,0.21001232729483954,0.3698978633483827,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0026.jpg,0.23460882394232774,0.23984153093973837,0.3800867000262298,0.5734306679436765,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.33105262587872586,0.3066563744492552,0.40561307825791626,0.5889773580995732,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0017.jpg,0.2648917003237672,0.2881301924328673,0.19610478212721583,0.43768434763368647,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0005.jpg,0.24477988962029373,0.33998091627610594,0.19235604412160479,0.33116108665760435,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0038.jpg,0.18746298142979256,0.08425172966342098,0.22759678969806674,0.416133841930443,True,True,True,True
Vladimir_Putin/Vladimir_Putin_0011.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.38008531892562114,0.4627817529302579,0.26070974217068044,0.40245381749800446,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0005.jpg,0.25508413074160685,0.5366341211672576,0.2770098801932719,0.40083782690846503,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0012.jpg,0.3316720520759626,0.4316525543042493,0.2852097770477656,0.3271537707190484,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0026.jpg,0.2903391914268397,0.38073360881647134,0.5185869014071491,0.47349869312582293,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.38554082073434426,0.5292675474625725,0.3486333465953191,0.5510512560801277,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0047.jpg,0.28755906664069053,0.30785700069725486,0.30622382311804175,0.4010750554802168,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0038.jpg,0.34969455065138444,0.32900548877459646,0.4049249231037291,0.429036386465822,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0017.jpg,0.15073696361342848,0.1931158101599345,0.19879462215266352,0.3900971322650111,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0003.jpg,0.20708047733831303,0.449813265536709,0.26153671492659225,0.30550284736722655,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0047.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.21758300198256375,0.19330858539094564,0.21001232729483954,0.3698978633483827,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0047.jpg,Vladimir_Putin/Vladimir_Putin_0009.jpg,0.2837220907250082,0.30767131400768166,0.5164922358541764,0.5141950867446323,True,False,False,True
Vladimir_Putin/Vladimir_Putin_0039.jpg,Vladimir_Putin/Vladimir_Putin_0011.jpg,0.38008531892562114,0.4627817529302579,0.26070974217068044,0.40245381749800446,True,False,True,True
Vladimir_Putin/Vladimir_Putin_0047.jpg,Vladimir_Putin/Vladimir_Putin_0039.jpg,0.28755906664069053,0.30785700069725486,0.30622382311804175,0.4010750554802168,True,False,True,True
