image_name,emotion,age
10241_KathyBates_49_f.jpg,happy,49.0
10242_KathyBates_65_f.jpg,neutral,65.0
10243_LivUllmann_19_f.jpg,sad,19.0
10244_LivUllmann_24_f.jpg,happy,24.0
10245_LivUllmann_29_f.jpg,happy,29.0
10246_LivUllmann_30_f.jpg,angry,30.0
10247_LivUllmann_31_f.jpg,happy,31.0
10248_LivUllmann_33_f.jpg,neutral,33.0
10249_LivUllmann_34_f.jpg,neutral,34.0
1024_StephenHawking_54_m.jpg,sad,54.0
10250_LivUllmann_35_f.jpg,neutral,35.0
10251_LivUllmann_36_f.jpg,happy,36.0
10252_LivUllmann_37_f.jpg,neutral,37.0
10253_LivUllmann_38_f.jpg,sad,38.0
10254_LivUllmann_39_f.jpg,neutral,39.0
10255_LivUllmann_40_f.jpg,sad,40.0
10256_LivUllmann_41_f.jpg,neutral,41.0
10257_LivUllmann_46_f.jpg,neutral,46.0
10258_LivUllmann_47_f.jpg,neutral,47.0
10259_LivUllmann_51_f.jpg,fear,51.0
1025_ClerkMaxwell_30_m.jpg,neutral,30.0
10260_LivUllmann_52_f.jpg,happy,52.0
10261_LivUllmann_53_f.jpg,happy,53.0
10262_LivUllmann_58_f.jpg,neutral,58.0
10263_LivUllmann_62_f.jpg,sad,62.0
10264_LivUllmann_66_f.jpg,happy,66.0
10265_LivUllmann_67_f.jpg,happy,67.0
10266_LivUllmann_69_f.jpg,fear,69.0
10267_LivUllmann_71_f.jpg,fear,71.0
10268_LivUllmann_72_f.jpg,happy,72.0
10269_LivUllmann_75_f.jpg,happy,75.0
1026_ClerkMaxwell_37_m.jpg,neutral,37.0
10270_LivUllmann_54_f.jpg,happy,54.0
10271_MarietteHartley_21_f.jpg,happy,21.0
10272_MarietteHartley_22_f.jpg,neutral,22.0
10273_MarietteHartley_22_f.jpg,happy,22.0
10274_MarietteHartley_23_f.jpg,happy,23.0
10275_MarietteHartley_24_f.jpg,neutral,24.0
10276_MarietteHartley_25_f.jpg,happy,25.0
10277_MarietteHartley_28_f.jpg,fear,28.0
10278_MarietteHartley_29_f.jpg,happy,29.0
10279_MarietteHartley_31_f.jpg,happy,31.0
1027_ClerkMaxwell_35_m.jpg,sad,35.0
10280_MarietteHartley_32_f.jpg,angry,32.0
10281_MarietteHartley_33_f.jpg,happy,33.0
10282_MarietteHartley_34_f.jpg,sad,34.0
10283_MarietteHartley_35_f.jpg,neutral,35.0
10284_MarietteHartley_37_f.jpg,neutral,37.0
10285_MarietteHartley_38_f.jpg,happy,38.0
10286_MarietteHartley_39_f.jpg,neutral,39.0
10287_MarietteHartley_41_f.jpg,neutral,41.0
10288_MarietteHartley_42_f.jpg,happy,42.0
10289_MarietteHartley_43_f.jpg,happy,43.0
1028_ClerkMaxwell_45_m.jpg,neutral,45.0
10290_MarietteHartley_44_f.jpg,neutral,44.0
10291_MarietteHartley_45_f.jpg,happy,45.0
10292_MarietteHartley_47_f.jpg,neutral,47.0
10293_MarietteHartley_49_f.jpg,neutral,49.0
10294_MarietteHartley_53_f.jpg,happy,53.0
10295_MarietteHartley_55_f.jpg,neutral,55.0
10296_MarietteHartley_56_f.jpg,fear,56.0
10297_MarietteHartley_59_f.jpg,happy,59.0
10298_MarietteHartley_60_f.jpg,happy,60.0
10299_MarietteHartley_61_f.jpg,happy,61.0
1029_ClerkMaxwell_37_m.jpg,fear,37.0
102_PaulAnka_60_m.jpg,sad,60.0
10300_MarietteHartley_62_f.jpg,happy,62.0
10301_MarietteHartley_65_f.jpg,happy,65.0
10302_MarietteHartley_67_f.jpg,happy,67.0
10303_MarietteHartley_73_f.jpg,happy,73.0
10304_TerryMoore_13_f.jpg,fear,13.0
10305_TerryMoore_15_f.jpg,happy,15.0
10306_TerryMoore_18_f.jpg,happy,18.0
10307_TerryMoore_19_f.jpg,fear,19.0
10308_TerryMoore_20_f.jpg,happy,20.0
10309_TerryMoore_22_f.jpg,neutral,22.0
1030_ClerkMaxwell_40_m.jpg,neutral,40.0
10310_TerryMoore_26_f.jpg,happy,26.0
10311_TerryMoore_28_f.jpg,fear,28.0
10312_TerryMoore_29_f.jpg,happy,29.0
10313_TerryMoore_31_f.jpg,happy,31.0
10314_TerryMoore_32_f.jpg,happy,32.0
10315_TerryMoore_34_f.jpg,happy,34.0
10316_TerryMoore_37_f.jpg,happy,37.0
10317_TerryMoore_38_f.jpg,angry,38.0
10318_TerryMoore_40_f.jpg,fear,40.0
10319_TerryMoore_42_f.jpg,happy,42.0
1031_ClerkMaxwell_40_m.jpg,neutral,40.0
10320_TerryMoore_44_f.jpg,neutral,44.0
10321_TerryMoore_47_f.jpg,neutral,47.0
10322_TerryMoore_51_f.jpg,happy,51.0
10323_TerryMoore_53_f.jpg,neutral,53.0
10324_TerryMoore_57_f.jpg,happy,57.0
10325_TerryMoore_62_f.jpg,happy,62.0
10326_TerryMoore_69_f.jpg,happy,69.0
10327_TerryMoore_71_f.jpg,happy,71.0
10328_TerryMoore_72_f.jpg,happy,72.0
10329_TerryMoore_76_f.jpg,happy,76.0
1032_ClerkMaxwell_42_m.jpg,neutral,42.0
10330_TerryMoore_77_f.jpg,happy,77.0
10331_TerryMoore_79_f.jpg,happy,79.0
10332_TerryMoore_55_f.jpg,happy,55.0
10333_AnitaEkberg_20_f.jpg,surprise,20.0
10334_AnitaEkberg_21_f.jpg,neutral,21.0
10335_AnitaEkberg_22_f.jpg,fear,22.0
10336_AnitaEkberg_23_f.jpg,sad,23.0
10337_AnitaEkberg_24_f.jpg,neutral,24.0
10338_AnitaEkberg_25_f.jpg,neutral,25.0
10339_AnitaEkberg_26_f.jpg,neutral,26.0
1033_EdwardTeller_72_m.jpg,neutral,72.0
10340_AnitaEkberg_26_f.jpg,neutral,26.0
10341_AnitaEkberg_27_f.jpg,sad,27.0
10342_AnitaEkberg_28_f.jpg,neutral,28.0
10343_AnitaEkberg_29_f.jpg,neutral,29.0
10344_AnitaEkberg_30_f.jpg,surprise,30.0
10345_AnitaEkberg_30_f.jpg,neutral,30.0
10346_AnitaEkberg_31_f.jpg,sad,31.0
10347_AnitaEkberg_32_f.jpg,neutral,32.0
10348_AnitaEkberg_33_f.jpg,sad,33.0
10349_AnitaEkberg_34_f.jpg,neutral,34.0
1034_EdwardTeller_27_m.jpg,neutral,27.0
10350_AnitaEkberg_35_f.jpg,neutral,35.0
10351_AnitaEkberg_36_f.jpg,neutral,36.0
10352_AnitaEkberg_38_f.jpg,neutral,38.0
10353_AnitaEkberg_39_f.jpg,happy,39.0
10354_AnitaEkberg_41_f.jpg,sad,41.0
10355_AnitaEkberg_43_f.jpg,neutral,43.0
10356_AnitaEkberg_47_f.jpg,fear,47.0
10357_AnitaEkberg_49_f.jpg,happy,49.0
10358_AnitaEkberg_51_f.jpg,sad,51.0
10359_AnitaEkberg_56_f.jpg,neutral,56.0
1035_EdwardTeller_68_m.jpg,neutral,68.0
10360_AnitaEkberg_61_f.jpg,neutral,61.0
10361_AnitaEkberg_63_f.jpg,sad,63.0
10362_AnitaEkberg_64_f.jpg,sad,64.0
10363_AnitaEkberg_67_f.jpg,sad,67.0
10364_AnitaEkberg_71_f.jpg,neutral,71.0
10365_AnitaEkberg_72_f.jpg,disgust,72.0
10366_AnitaEkberg_74_f.jpg,happy,74.0
10367_AnitaEkberg_75_f.jpg,happy,75.0
10368_AnitaEkberg_79_f.jpg,angry,79.0
10369_AnitaEkberg_82_f.jpg,happy,82.0
1036_EdwardTeller_30_m.jpg,happy,30.0
10370_AnnMargret_20_f.jpg,happy,20.0
10371_AnnMargret_22_f.jpg,fear,22.0
10372_AnnMargret_23_f.jpg,neutral,23.0
10373_AnnMargret_24_f.jpg,neutral,24.0
10374_AnnMargret_25_f.jpg,neutral,25.0
10375_AnnMargret_26_f.jpg,neutral,26.0
10376_AnnMargret_29_f.jpg,neutral,29.0
10377_AnnMargret_30_f.jpg,happy,30.0
10378_AnnMargret_31_f.jpg,neutral,31.0
10379_AnnMargret_32_f.jpg,neutral,32.0
1037_EdwardTeller_35_m.jpg,neutral,35.0
10380_AnnMargret_33_f.jpg,neutral,33.0
10381_AnnMargret_34_f.jpg,neutral,34.0
10382_AnnMargret_35_f.jpg,sad,35.0
10383_AnnMargret_36_f.jpg,neutral,36.0
10384_AnnMargret_37_f.jpg,neutral,37.0
10385_AnnMargret_38_f.jpg,fear,38.0
10386_AnnMargret_39_f.jpg,happy,39.0
10387_AnnMargret_41_f.jpg,neutral,41.0
10388_AnnMargret_42_f.jpg,happy,42.0
10389_AnnMargret_44_f.jpg,neutral,44.0
1038_EdwardTeller_50_m.jpg,neutral,50.0
10390_AnnMargret_47_f.jpg,happy,47.0
10391_AnnMargret_52_f.jpg,happy,52.0
10392_AnnMargret_53_f.jpg,neutral,53.0
10393_AnnMargret_54_f.jpg,happy,54.0
10394_AnnMargret_59_f.jpg,neutral,59.0
10395_AnnMargret_61_f.jpg,happy,61.0
10396_AnnMargret_63_f.jpg,happy,63.0
10397_AnnMargret_64_f.jpg,happy,64.0
10398_AnnMargret_68_f.jpg,neutral,68.0
10399_AnnMargret_69_f.jpg,happy,69.0
1039_EdwardTeller_91_m.jpg,sad,91.0
103_PaulAnka_30_m.jpg,neutral,30.0
10400_AnnMargret_70_f.jpg,happy,70.0
10401_AnnMargret_73_f.jpg,happy,73.0
10402_BarbaraBain_27_f.jpg,happy,27.0
10403_BarbaraBain_28_f.jpg,sad,28.0
10404_BarbaraBain_30_f.jpg,fear,30.0
10405_BarbaraBain_32_f.jpg,neutral,32.0
10406_BarbaraBain_36_f.jpg,neutral,36.0
10407_BarbaraBain_37_f.jpg,fear,37.0
10408_BarbaraBain_38_f.jpg,neutral,38.0
10409_BarbaraBain_39_f.jpg,happy,39.0
1040_EdwardTeller_93_m.jpg,neutral,93.0
10410_BarbaraBain_40_f.jpg,angry,40.0
10411_BarbaraBain_41_f.jpg,happy,41.0
10412_BarbaraBain_42_f.jpg,neutral,42.0
10413_BarbaraBain_44_f.jpg,fear,44.0
10414_BarbaraBain_45_f.jpg,sad,45.0
10415_BarbaraBain_46_f.jpg,angry,46.0
10416_BarbaraBain_49_f.jpg,fear,49.0
10417_BarbaraBain_51_f.jpg,neutral,51.0
10418_BarbaraBain_53_f.jpg,neutral,53.0
10419_BarbaraBain_54_f.jpg,fear,54.0
1041_EdwardTeller_17_m.jpg,neutral,17.0
10420_BarbaraBain_55_f.jpg,happy,55.0
10421_BarbaraBain_56_f.jpg,happy,56.0
10422_BarbaraBain_59_f.jpg,neutral,59.0
10423_BarbaraBain_60_f.jpg,happy,60.0
10424_BarbaraBain_61_f.jpg,neutral,61.0
10425_BarbaraBain_63_f.jpg,neutral,63.0
10426_BarbaraBain_64_f.jpg,neutral,64.0
10427_BarbaraBain_66_f.jpg,sad,66.0
10428_BarbaraBain_69_f.jpg,fear,69.0
10429_BarbaraBain_70_f.jpg,happy,70.0
1042_EdwardTeller_54_m.jpg,angry,54.0
10430_BarbaraBain_72_f.jpg,happy,72.0
10431_BarbaraBain_73_f.jpg,fear,73.0
10432_BarbaraBain_74_f.jpg,happy,74.0
10433_BarbaraBain_75_f.jpg,happy,75.0
10434_BarbaraBain_75_f.jpg,happy,75.0
10435_BarbaraBain_77_f.jpg,happy,77.0
10436_BarbaraBain_79_f.jpg,sad,79.0
10437_BarbaraBain_80_f.jpg,fear,80.0
10438_BarbaraBain_81_f.jpg,happy,81.0
10439_BarbaraBain_82_f.jpg,sad,82.0
1043_EdwardTeller_87_m.jpg,disgust,87.0
10440_BetteMidler_21_f.jpg,angry,21.0
10441_BetteMidler_29_f.jpg,happy,29.0
10442_BetteMidler_56_f.jpg,happy,56.0
10443_BetteMidler_57_f.jpg,happy,57.0
10444_BetteMidler_43_f.jpg,neutral,43.0
10445_BetteMidler_45_f.jpg,happy,45.0
10446_BetteMidler_48_f.jpg,surprise,48.0
10447_BetteMidler_51_f.jpg,fear,51.0
10448_BetteMidler_52_f.jpg,happy,52.0
10449_BetteMidler_55_f.jpg,happy,55.0
1044_EdwardTeller_81_m.jpg,neutral,81.0
10450_BetteMidler_40_f.jpg,neutral,40.0
10451_BetteMidler_32_f.jpg,happy,32.0
10452_BetteMidler_62_f.jpg,happy,62.0
10453_BetteMidler_65_f.jpg,happy,65.0
10454_BetteMidler_66_f.jpg,happy,66.0
10455_BetteMidler_30_f.jpg,neutral,30.0
10456_BetteMidler_50_f.jpg,happy,50.0
10457_BetteMidler_48_f.jpg,happy,48.0
10458_BetteMidler_35_f.jpg,happy,35.0
10459_BetteMidler_52_f.jpg,happy,52.0
1045_EdwardTeller_49_m.jpg,neutral,49.0
10460_BetteMidler_41_f.jpg,happy,41.0
10461_BetteMidler_42_f.jpg,happy,42.0
10462_BetteMidler_48_f.jpg,happy,48.0
10463_BetteMidler_67_f.jpg,sad,67.0
10464_BetteMidler_32_f.jpg,happy,32.0
10465_BetteMidler_55_f.jpg,happy,55.0
10466_BetteMidler_35_f.jpg,sad,35.0
10467_BetteMidler_36_f.jpg,sad,36.0
10468_BetteMidler_48_f.jpg,happy,48.0
10469_BetteMidler_56_f.jpg,happy,56.0
1046_EdwardTeller_48_m.jpg,neutral,48.0
10470_BetteMidler_53_f.jpg,happy,53.0
10471_BetteMidler_54_f.jpg,happy,54.0
10472_BetteMidler_52_f.jpg,happy,52.0
10473_BetteMidler_38_f.jpg,happy,38.0
10474_BetteMidler_41_f.jpg,happy,41.0
10475_BetteMidler_68_f.jpg,happy,68.0
10476_BetteMidler_34_f.jpg,happy,34.0
10477_DianneWiest_30_f.jpg,happy,30.0
10478_DianneWiest_33_f.jpg,sad,33.0
10479_DianneWiest_37_f.jpg,happy,37.0
1047_EdwardTeller_27_m.jpg,neutral,27.0
10480_DianneWiest_37_f.jpg,fear,37.0
10481_DianneWiest_38_f.jpg,happy,38.0
10482_DianneWiest_39_f.jpg,neutral,39.0
10483_DianneWiest_41_f.jpg,fear,41.0
10484_DianneWiest_42_f.jpg,angry,42.0
10485_DianneWiest_43_f.jpg,neutral,43.0
10486_DianneWiest_44_f.jpg,neutral,44.0
10487_DianneWiest_45_f.jpg,fear,45.0
10488_DianneWiest_48_f.jpg,happy,48.0
